Duration;Src IP Addr;Src Pt;Dst IP Addr;Dst Pt;Packets;class;P;F
0.0;9171;44616;10018;5358.0;1;1;0;0
0.0;5329;38818;10018;23.0;1;1;0;0
17.927;1137;36392;10018;22.0;24;1;1;1
8.325;8;40352;10018;22.0;7;1;1;1
13.343;10079;22;3;1586.0;19;1;1;0
0.049;10079;8000;10019;53563.0;7;0;1;1
0.056;10080;61501;10018;8000.0;6;0;1;1
1.766;10079;445;3447;1047.0;3;1;0;0
8.981;10079;22;28;35290.0;19;1;1;1
0.055;10080;50278;10018;8000.0;6;0;1;1
17.758;10079;22;7394;34670.0;26;1;1;1
0.0;10079;23;7930;19958.0;1;1;0;0
20.181;1137;40290;10018;22.0;26;1;1;1
8.148;10079;22;17;44897.0;19;1;1;1
0.064;10080;53882;10018;8000.0;6;0;1;1
8.431;15;46548;10018;22.0;17;1;1;1
0.064;10079;8000;10019;63378.0;7;0;1;1
9.805;79;39725;10018;22.0;17;1;1;1
9.213;10079;22;28;36008.0;19;1;1;1
0.0;2678;19303;10018;23.0;1;1;0;0
120.558;10079;22;8;52205.0;12;1;1;1
0.042;10080;62002;10018;8000.0;6;0;1;1
0.97;7870;36497;10018;22.0;6;1;1;1
9.318;14;33165;10018;22.0;15;1;1;1
0.069;10080;56066;10018;8000.0;6;0;1;1
1.099;9972;26950;10018;22.0;6;1;1;1
0.053;10080;65167;10018;8000.0;6;0;1;1
0.072;10080;56628;10018;8000.0;6;0;1;1
12.856;11;24537;10018;22.0;17;1;1;1
0.051;10079;8000;10019;50053.0;7;0;1;1
138.525;8;38019;10018;22.0;8;1;1;1
14.495;10079;22;9304;2421.0;20;1;1;0
120.921;8;46699;10018;22.0;6;1;0;1
19.714;1137;29836;10018;22.0;24;1;1;1
30.997;10079;22;3863;40963.0;6;1;0;0
0.045;10079;8000;10019;63145.0;7;0;1;1
19.914;1137;61131;10018;22.0;26;1;1;1
0.044;10080;62027;10018;8000.0;6;0;1;1
8.985;10079;22;16;59379.0;19;1;1;1
9.691;27;41027;10018;22.0;17;1;1;1
0.0;3096;43372;10018;5358.0;1;1;0;0
10.417;10079;22;24;38254.0;19;1;1;1
0.0;6460;62531;10018;23.0;1;1;0;0
0.001;10079;23;5652;58685.0;1;1;0;0
0.725;478;48563;10018;22.0;13;1;1;1
0.053;10079;8000;10019;52434.0;7;0;1;1
0.047;10080;51869;10018;8000.0;6;0;1;1
0.038;10080;59328;10018;8000.0;6;0;1;1
0.05;10080;52710;10018;8000.0;6;0;1;1
19.589;1137;54898;10018;22.0;24;1;1;1
9.959;10079;22;11;63547.0;20;1;1;1
0.06;10080;50666;10018;8000.0;6;0;1;1
19.058;4739;45822;10018;22.0;27;1;1;1
0.054;10080;51085;10018;8000.0;6;0;1;1
11.634;10079;22;11;29400.0;22;1;1;1
0.078;10079;8000;10019;56436.0;7;0;1;1
6.379;10079;22;8;34615.0;7;1;1;1
9.303;10079;22;15;57621.0;19;1;1;1
10.005;10079;22;77;48483.0;19;1;1;1
0.066;10079;8000;10019;1243.0;7;0;1;1
0.938;10079;22;7826;13426.0;5;1;1;1
8.864;6018;23348;10018;22.0;12;1;1;1
0.067;10079;8000;10019;50936.0;7;0;1;1
0.944;10079;22;7826;10229.0;5;1;1;1
2.468;10079;22;8273;56377.0;12;1;1;1
0.046;10079;8000;10019;62676.0;7;0;1;1
6.386;8;21346;10018;22.0;6;1;1;0
18.693;10079;22;730;38411.0;25;1;1;1
21.03;1137;20762;10018;22.0;24;1;1;1
0.0;10079;143;5990;46648.0;1;1;0;0
1.083;10079;8000;10019;60379.0;7;0;1;1
0.0;5689;49781;10018;5358.0;1;1;0;0
6.381;10079;22;8;17203.0;3;1;1;0
9.528;79;56724;10018;22.0;18;1;1;1
0.049;10080;61358;10018;8000.0;6;0;1;1
0.05;10079;8000;10019;65274.0;7;0;1;1
0.059;10079;8000;10019;61458.0;7;0;1;1
0.049;10079;8000;10019;52120.0;7;0;1;1
0.064;10079;8000;10019;65399.0;7;0;1;1
9.525;77;40454;10018;22.0;17;1;1;1
0.061;10080;50913;10018;8000.0;6;0;1;1
10.049;78;46316;10018;22.0;15;1;1;1
5.989;10079;23;6127;7334.0;2;1;0;0
0.0;4702;20093;10018;5358.0;1;1;0;0
120.719;10079;22;9316;53070.0;22;1;1;1
0.093;10080;49760;10018;8000.0;6;0;1;1
0.058;10080;64691;10018;8000.0;6;0;1;1
0.017;31;123;10018;60073.0;1;1;0;0
17.858;10079;22;4718;20856.0;26;1;1;1
9.945;10079;22;28;60110.0;19;1;1;1
0.069;10080;51537;10018;8000.0;6;0;1;1
0.0;10079;23;6613;39630.0;1;1;0;0
2.88;10079;22;8273;56337.0;12;1;1;1
0.05;10080;54811;10018;8000.0;6;0;1;1
9.843;10079;22;840;34769.0;19;1;1;1
0.103;10080;54467;10018;8000.0;6;0;1;1
84.738;10079;22;8;23503.0;10;1;1;1
9.074;10079;22;79;37570.0;19;1;1;1
23.55;4708;12515;10018;22.0;26;1;1;1
0.0;10079;0;3928;3.3;1;1;0;0
1.119;10080;50652;10018;8000.0;6;0;1;1
0.052;10079;8000;10019;51601.0;7;0;1;1
0.348;10079;22;4510;36355.0;2;1;1;0
0.05;10080;55531;10018;8000.0;6;0;1;1
2.044;10079;22;3552;37179.0;14;1;1;1
0.068;10080;56484;10018;8000.0;6;0;1;1
0.0;10079;3306;26;28089.0;1;1;0;0
0.0;10079;23;6127;7334.0;1;1;0;0
10.159;10079;22;28;36216.0;19;1;1;1
9.993;10079;22;14;59475.0;19;1;1;1
5.842;10079;22;5743;23127.0;12;1;1;1
0.044;10079;8000;10019;59865.0;7;0;1;1
6.426;8;63341;10018;22.0;5;1;0;0
0.05;10080;63880;10018;8000.0;6;0;1;1
9.187;5775;46667;10018;22.0;17;1;1;1
18.576;10079;22;27;50984.0;27;1;1;1
0.06;10079;8000;10019;64103.0;7;0;1;1
0.065;10080;55082;10018;8000.0;6;0;1;1
0.082;10079;8000;10019;50811.0;7;0;1;1
18.937;10079;22;8447;50401.0;26;1;1;1
121.092;10079;22;8;44134.0;4;1;1;1
0.052;10080;59790;10018;8000.0;6;0;1;1
0.078;10080;50741;10018;8000.0;6;0;1;1
19.203;1137;44931;10018;22.0;24;1;1;1
10.445;11;35782;10018;22.0;17;1;1;1
0.095;10080;55156;10018;8000.0;6;0;1;1
121.349;10079;22;8;26231.0;12;1;1;1
0.001;10079;23;7892;56255.0;1;1;0;0
19.412;10079;22;4718;50166.0;26;1;1;1
18.917;4739;46476;10018;22.0;24;1;1;1
0.0;5649;46707;10018;5358.0;1;1;0;0
0.0;10079;0;253;0.0;1;1;0;0
0.056;10080;54215;10018;8000.0;5;0;1;1
0.074;10079;8000;10019;60947.0;7;0;1;1
9.406;10079;22;28;41013.0;19;1;1;1
0.098;10079;8000;10019;56612.0;7;0;1;1
0.0;10079;23;8317;2879.0;1;1;0;0
11.633;11;19742;10018;22.0;17;1;1;1
0.07;10080;64785;10018;8000.0;6;0;1;1
120.902;10079;22;8;22396.0;14;1;1;1
24.235;1137;2495;10018;22.0;27;1;1;1
8.84;11;19584;10018;22.0;17;1;1;1
17.252;4739;40078;10018;22.0;24;1;1;1
0.061;10080;63833;10018;8000.0;6;0;1;1
11.67;9535;48661;10018;22.0;16;1;1;1
0.05;10079;8000;10019;55313.0;7;0;1;1
120.414;10079;22;8;27143.0;11;1;1;1
0.062;10079;8000;10019;51504.0;7;0;1;1
9.341;10079;22;23;46218.0;19;1;1;1
19.418;4739;19422;10018;22.0;24;1;1;1
10.452;10079;22;11;23208.0;20;1;1;1
40.768;10079;22;2875;49906.0;129;1;1;1
0.0;4048;40704;10018;2455.0;1;1;0;0
0.048;10080;59587;10018;8000.0;6;0;1;1
20.233;4739;2282;10018;22.0;24;1;1;1
24.142;4708;51711;10018;22.0;29;1;1;1
20.667;10079;22;1137;35062.0;27;1;1;1
2.88;479;41846;10018;22.0;13;1;1;1
23.119;4739;11218;10018;22.0;27;1;1;1
120.476;10079;22;8;29693.0;12;1;1;1
20.586;10079;22;4718;53588.0;29;1;1;1
30.997;10079;22;6618;46564.0;6;1;0;0
8.8;10079;22;17;46831.0;19;1;1;1
10.525;10079;22;28;52291.0;19;1;1;1
7.804;10079;22;8;52318.0;9;1;1;0
0.055;10079;8000;10019;60648.0;7;0;1;1
8.951;10079;22;78;42113.0;19;1;1;1
0.0;9923;25160;10018;23.0;1;1;0;0
8.928;10079;22;14;53529.0;19;1;1;1
0.064;10079;8000;10019;64465.0;7;0;1;1
20.808;10079;22;4687;45617.0;26;1;1;1
4.274;10079;22;7571;44550.0;13;1;1;1
9.826;10079;22;28;41596.0;19;1;1;1
13.704;10079;22;11;39411.0;23;1;1;1
8.41;10079;22;28;43592.0;19;1;1;1
0.012;10079;3398;3580;51893.0;1;1;0;0
30.997;1883;41971;10018;22.0;1;1;0;0
0.054;10080;49374;10018;8000.0;6;0;1;1
0.063;10080;57029;10018;8000.0;6;0;1;1
0.062;10079;8000;10019;63689.0;7;0;1;1
18.941;1137;20310;10018;22.0;24;1;1;1
11.51;10079;22;77;47990.0;20;1;1;1
0.569;79;52206;10018;22.0;6;1;1;1
0.082;10080;52457;10018;8000.0;6;0;1;1
9.508;28;44837;10018;22.0;15;1;1;1
0.054;10080;54647;10018;8000.0;6;0;1;1
23.95;10079;22;4718;60128.0;25;1;1;1
5.551;11;44089;10018;22.0;6;1;1;1
0.024;107;59253;10018;3998.0;2;1;0;0
0.001;10079;5358;5079;28523.0;1;1;0;0
10.118;17;46886;10018;22.0;19;1;1;1
0.079;10079;8000;10019;56661.0;7;0;1;1
1.007;10079;22;478;59658.0;12;1;1;1
8.837;10079;22;17;35425.0;19;1;1;1
8.893;27;34678;10018;22.0;17;1;1;1
20.026;10079;22;4719;42794.0;27;1;1;1
0.0;1309;35957;10018;8118.0;1;1;0;0
0.98;10079;22;7826;16265.0;5;1;1;1
121.432;8;24110;10018;22.0;2;1;1;0
0.048;10080;57765;10018;8000.0;6;0;1;1
0.061;10080;53156;10018;8000.0;6;0;1;1
19.277;4708;44887;10018;22.0;26;1;1;1
8.586;11;50465;10018;22.0;15;1;1;1
6.43;10079;22;8;34556.0;4;1;1;0
9.568;10079;22;27;51232.0;19;1;1;1
121.836;8;20562;10018;22.0;4;1;1;0
0.046;10079;8000;10019;54744.0;7;0;1;1
2.128;631;52312;10018;22.0;12;1;1;1
0.0;6695;62772;10018;5358.0;1;1;0;0
0.0;4050;54014;10018;23.0;1;1;0;0
0.047;10079;8000;10019;53676.0;7;0;1;1
0.083;10079;8000;10019;56828.0;7;0;1;1
0.058;10080;54386;10018;8000.0;6;0;1;1
0.073;10080;63192;10018;8000.0;6;0;1;1
10.815;10079;22;5986;51669.0;16;1;1;1
10.211;10079;22;11;42459.0;19;1;1;1
22.053;8;43940;10018;22.0;5;1;1;0
7.34;10079;22;8;42562.0;7;1;1;0
19.869;4708;38793;10018;22.0;26;1;1;1
14.523;3;4412;10018;22.0;17;1;1;0
10.481;79;57982;10018;22.0;18;1;1;1
12.759;17;43792;10018;22.0;16;1;1;1
5.924;10079;22;8;23772.0;8;1;1;0
6.463;8;43057;10018;22.0;5;1;1;1
128.131;10079;22;8;36232.0;8;1;1;1
0.001;6373;43735;10018;23231.0;1;1;0;0
0.059;10079;8000;10019;50236.0;7;0;1;1
0.055;10080;58308;10018;8000.0;6;0;1;1
0.053;10080;65303;10018;8000.0;6;0;1;1
8.038;10079;22;77;43668.0;19;1;1;1
0.066;10080;51737;10018;8000.0;6;0;1;1
10.871;10079;22;11;45229.0;22;1;1;1
8.622;10079;22;79;59266.0;19;1;1;1
121.81;10079;22;8;19309.0;7;1;1;1
0.077;10079;8000;10019;61584.0;7;0;1;1
0.06;10080;52875;10018;8000.0;6;0;1;1
0.952;10079;22;7826;14219.0;5;1;1;1
126.106;10079;22;8;15317.0;8;1;1;1
9.412;16;44742;10018;22.0;17;1;1;1
0.079;10080;64440;10018;8000.0;6;0;1;1
79.924;10079;22;15;37108.0;23;1;1;1
6.47;8;20656;10018;22.0;6;1;1;1
0.049;10079;8000;10019;50299.0;7;0;1;1
0.082;10079;8000;10019;55589.0;7;0;1;1
0.05;10080;52626;10018;8000.0;6;0;1;1
0.973;7870;30870;10018;22.0;6;1;1;1
10.465;10079;22;79;57065.0;19;1;1;1
20.553;10079;22;4687;57610.0;26;1;1;1
30.998;8;44364;10018;22.0;1;1;0;0
10.167;14;40669;10018;22.0;20;1;1;1
12.917;3;3116;10018;22.0;13;1;1;0
19.354;10079;22;1137;49582.0;27;1;1;1
18.915;1137;48270;10018;22.0;24;1;1;1
10.033;11;58390;10018;22.0;17;1;1;1
9.122;78;58822;10018;22.0;17;1;1;1
0.061;10080;63687;10018;8000.0;6;0;1;1
0.057;10079;8000;10019;52181.0;7;0;1;1
0.0;10079;7547;9502;25642.0;1;1;0;0
8.911;15;38604;10018;22.0;17;1;1;1
10.447;10079;22;78;60830.0;19;1;1;1
8.454;10079;22;478;44959.0;20;1;1;1
0.0;9244;62979;10018;23.0;1;1;0;0
0.0;2256;19478;10018;5358.0;1;1;0;0
0.079;10080;58880;10018;8000.0;6;0;1;1
14.43;10079;22;11;57944.0;14;1;1;1
0.077;10079;8000;10019;61038.0;7;0;1;1
0.283;10079;22;3704;35338.0;1;1;0;0
0.049;10080;60044;10018;8000.0;5;0;1;1
5.103;10079;33876;251;443.0;11;1;1;1
8.146;10079;22;8;38892.0;7;1;1;0
123.325;10079;22;8;47216.0;9;1;1;1
10.438;27;55091;10018;22.0;17;1;1;1
5.538;11;34627;10018;22.0;6;1;1;1
0.06;10080;64037;10018;8000.0;6;0;1;1
0.061;10079;8000;10019;57605.0;7;0;1;1
5.999;10079;22;5743;19967.0;12;1;1;1
8.956;11;46714;10018;22.0;18;1;1;1
5.922;1595;58312;10018;22.0;13;1;0;0
0.082;10079;8000;10019;64291.0;7;0;1;1
9.942;24;37430;10018;22.0;17;1;1;1
15.502;10079;22;9481;60402.0;24;1;1;1
0.055;10079;8000;10019;51296.0;7;0;1;1
0.0;3010;19162;10018;23.0;1;1;0;0
18.356;10079;22;8447;47141.0;27;1;1;1
0.056;10079;8000;10019;55364.0;7;0;1;1
0.061;10079;8000;10019;52946.0;7;0;1;1
6.09;10079;22;5743;56908.0;12;1;1;1
8.056;8;25997;10018;22.0;6;1;1;1
0.072;10079;8000;10019;59105.0;7;0;1;1
10.12;23;52184;10018;22.0;17;1;1;1
120.849;10079;22;8;52867.0;7;1;1;1
21.069;4740;31436;10018;22.0;24;1;1;1
0.001;937;37286;10018;10000.0;1;1;0;0
0.929;10079;22;7826;38441.0;5;1;1;1
9.364;10079;22;11;22839.0;21;1;1;1
19.54;4708;2872;10018;22.0;24;1;1;1
18.666;10079;22;1803;52630.0;23;1;1;1
0.066;10079;8000;10019;62725.0;7;0;1;1
0.983;7870;34476;10018;22.0;6;1;1;1
24.843;10079;22;1137;53240.0;30;1;1;1
0.07;10079;8000;10019;55195.0;7;0;1;1
20.371;10079;22;4719;16510.0;26;1;1;1
5.458;8;24193;10018;22.0;3;1;0;0
7.409;10079;22;8;56985.0;11;1;1;1
0.052;10080;58432;10018;8000.0;6;0;1;1
8.896;15;33367;10018;22.0;17;1;1;1
0.084;10079;8000;10019;51088.0;7;0;1;1
0.966;10079;22;7826;42994.0;5;1;1;1
12.036;11;25296;10018;22.0;17;1;1;1
0.048;10080;55371;10018;8000.0;6;0;1;1
0.0;10079;23;7520;65385.0;1;1;0;0
10.457;11;39756;10018;22.0;15;1;1;1
0.052;10080;63241;10018;8000.0;6;0;1;1
8.606;27;45269;10018;22.0;15;1;1;1
0.055;10079;8000;10019;50203.0;7;0;1;1
0.0;6360;61123;10018;23.0;1;1;0;0
0.0;9880;6000;10018;1433.0;1;1;0;0
9.868;10079;22;15;46786.0;19;1;1;1
0.276;5166;33452;10018;22.0;2;1;0;0
0.0;10079;445;5085;7224.0;1;1;0;0
0.053;10080;61396;10018;8000.0;6;0;1;1
8.864;17;57781;10018;22.0;15;1;1;1
0.0;10079;7547;8938;47064.0;1;1;0;0
6.892;11;30243;10018;22.0;8;1;1;1
0.001;10079;7547;9203;64651.0;1;1;0;0
0.0;10079;8017;1383;51762.0;1;1;0;0
19.254;10079;22;1137;9286.0;26;1;1;1
0.049;10080;57733;10018;8000.0;6;0;1;1
20.856;10079;22;4687;3162.0;27;1;1;1
0.076;10080;50019;10018;8000.0;6;0;1;1
143.961;10079;22;8;31382.0;14;1;1;1
9.186;10079;22;23;36524.0;19;1;1;1
0.044;10080;64120;10018;8000.0;6;0;1;1
0.08;10080;56469;10018;8000.0;6;0;1;1
0.0;10079;1433;5021;6000.0;1;1;0;0
23.61;10079;22;8;35246.0;10;1;1;0
8.584;10079;22;24;33952.0;19;1;1;1
9.604;14;43567;10018;22.0;17;1;1;1
0.076;10079;8000;10019;65183.0;7;0;1;1
0.236;10079;8889;6712;53812.0;1;1;0;0
0.077;10079;8000;10019;55431.0;7;0;1;1
9.517;14;57757;10018;22.0;17;1;1;1
9.783;10079;22;11;23202.0;21;1;1;1
0.076;10079;8000;10019;64097.0;7;0;1;1
6.455;10079;22;8;26172.0;6;1;1;0
15.424;10079;22;8;48749.0;5;1;0;0
15.105;9535;59622;10018;22.0;17;1;1;1
0.056;10079;8000;10019;54436.0;7;0;1;1
0.059;10079;8000;10019;60017.0;7;0;1;1
10.262;10079;22;28;38525.0;19;1;1;1
0.06;10080;60098;10018;8000.0;6;0;1;1
0.0;10079;23;7428;28958.0;1;1;0;0
21.798;10079;22;4718;34190.0;26;1;1;1
10.653;10079;22;78;39982.0;19;1;1;1
20.298;1137;46633;10018;22.0;24;1;1;1
0.948;7870;25243;10018;22.0;6;1;1;1
0.0;10079;23;6127;7334.0;1;1;0;0
21.616;10079;22;1137;51804.0;26;1;1;1
0.046;10080;50424;10018;8000.0;6;0;1;1
0.049;10080;60855;10018;8000.0;6;0;1;1
0.051;10080;56934;10018;8000.0;6;0;1;1
0.0;7444;1469;10018;2323.0;1;1;0;0
9.638;14;47478;10018;22.0;17;1;1;1
0.071;10080;52597;10018;8000.0;6;0;1;1
0.0;7586;30824;10018;23.0;1;1;0;0
16.658;10079;22;8;51382.0;7;1;1;0
0.059;10080;56161;10018;8000.0;6;0;1;1
0.071;10079;8000;10019;52640.0;7;0;1;1
0.075;10079;8000;10019;56212.0;7;0;1;1
0.051;10079;8000;10019;53683.0;7;0;1;1
0.052;10079;8000;10019;52579.0;7;0;1;1
0.062;10079;8000;10019;52255.0;7;0;1;1
0.978;10080;50861;10018;8000.0;6;0;1;1
126.827;8;59237;10018;22.0;6;1;0;1
121.549;8;52444;10018;22.0;4;1;1;0
0.066;10079;8000;10019;62419.0;7;0;1;1
11.34;10079;22;1293;52479.0;13;1;1;1
31.0;8102;28675;10018;22.0;1;1;0;0
9.672;28;35635;10018;22.0;17;1;1;1
10.402;28;52088;10018;22.0;17;1;1;1
0.082;10080;53320;10018;8000.0;5;0;1;1
0.051;10079;8000;10019;61743.0;7;0;1;1
10.039;15;51504;10018;22.0;15;1;1;1
9.475;10079;22;11;38102.0;19;1;1;1
11.899;10079;22;840;49376.0;22;1;1;1
0.0;976;6916;10018;1099.0;1;1;0;0
0.066;10079;8000;10019;49261.0;7;0;1;1
0.946;7870;14091;10018;22.0;6;1;1;1
0.001;9277;45181;10018;2222.0;1;1;0;0
0.054;10080;51171;10018;8000.0;6;0;1;1
0.059;10079;8000;10019;62830.0;7;0;1;1
8.388;11;41218;10018;22.0;17;1;1;1
0.062;10079;8000;10019;51645.0;7;0;1;1
120.468;10079;22;8;51838.0;12;1;1;1
18.796;10079;22;4719;40120.0;27;1;1;1
9.763;10079;22;15;54682.0;19;1;1;1
0.054;10080;60972;10018;8000.0;6;0;1;1
15.47;8;61217;10018;22.0;3;1;0;0
0.0;10079;23;965;50845.0;1;1;0;0
0.055;10080;62591;10018;8000.0;6;0;1;1
20.151;4739;34802;10018;22.0;24;1;1;1
9.136;10079;22;77;43364.0;20;1;1;1
0.0;10079;5358;2097;27055.0;1;1;0;0
18.302;1137;42554;10018;22.0;24;1;1;1
121.946;8;44567;10018;22.0;6;1;0;1
0.059;10079;8000;10019;54948.0;7;0;1;1
8.938;11;17190;10018;22.0;17;1;1;1
10.151;79;39130;10018;22.0;22;1;1;1
0.076;10080;57620;10018;8000.0;6;0;1;1
19.253;10079;22;4687;31950.0;26;1;1;1
0.053;10079;8000;10019;57143.0;7;0;1;1
10.453;10079;22;11;33956.0;19;1;1;1
20.512;1137;47030;10018;22.0;24;1;1;1
9.664;10079;22;28;37656.0;19;1;1;1
9.551;10079;22;77;45486.0;19;1;1;1
19.153;10079;22;1137;30016.0;27;1;1;1
0.066;10080;59667;10018;8000.0;6;0;1;1
0.085;10080;58099;10018;8000.0;6;0;1;1
19.463;10079;22;4719;39812.0;28;1;1;1
0.0;1114;50256;10018;25.0;1;1;0;0
20.959;10079;22;4718;28622.0;27;1;1;1
0.0;8304;40345;10018;23.0;1;1;0;0
9.374;10079;22;11;24792.0;9;1;1;1
0.0;10079;23;6817;56151.0;1;1;0;0
0.0;10079;6379;6064;46176.0;1;1;0;0
8.453;10079;22;77;40886.0;19;1;1;1
1.117;10080;52566;10018;8000.0;6;0;1;1
0.095;10080;60764;10018;8000.0;6;0;1;1
0.0;3157;38218;10018;23.0;1;1;0;0
0.076;10080;57316;10018;8000.0;6;0;1;1
0.0;10079;23;9758;5525.0;1;1;0;0
9.28;10079;22;77;39193.0;19;1;1;1
121.851;8;40249;10018;22.0;3;1;0;0
19.04;10079;22;8447;31483.0;26;1;1;1
0.0;10079;23;9015;60357.0;1;1;0;0
10.055;10079;22;24;59747.0;19;1;1;1
0.0;9996;47315;10018;7547.0;1;1;0;0
30.997;10079;22;6602;28648.0;6;1;0;0
0.036;10062;29092;10018;22.0;2;1;0;0
20.771;4739;62486;10018;22.0;26;1;1;1
4.136;10079;22;7571;53694.0;13;1;1;1
0.0;1978;41294;10018;23.0;1;1;0;0
0.056;10080;60791;10018;8000.0;6;0;1;1
0.075;10080;60175;10018;8000.0;6;0;1;1
0.0;8735;32369;10018;23.0;1;1;0;0
0.0;6121;31567;10018;2323.0;1;1;0;0
1.161;10079;8000;10019;53845.0;7;0;1;1
0.06;10080;64156;10018;8000.0;6;0;1;1
9.435;28;41230;10018;22.0;17;1;1;1
0.053;10080;51243;10018;8000.0;6;0;1;1
0.0;10079;0;3961;3.3;1;1;0;0
0.053;10079;8000;10019;50539.0;7;0;1;1
120.937;10079;22;8;41863.0;4;1;1;1
0.06;10079;8000;10019;54029.0;7;0;1;1
0.99;7870;27673;10018;22.0;6;1;1;1
0.0;8278;54290;10018;7547.0;1;1;0;0
0.071;10080;55897;10018;8000.0;6;0;1;1
0.0;10079;2323;7328;32262.0;1;1;0;0
0.075;10080;58649;10018;8000.0;6;0;1;1
20.905;10079;22;4687;63044.0;28;1;1;1
27.399;10079;22;4719;39888.0;35;1;1;1
9.645;11;42294;10018;22.0;16;1;1;1
0.0;3362;8071;10018;23.0;1;1;0;0
124.277;10079;22;8;29674.0;6;1;1;1
0.056;10079;8000;10019;59805.0;7;0;1;1
9.334;10079;22;23;47150.0;19;1;1;1
0.0;3676;58992;10018;7547.0;1;1;0;0
0.052;3101;47813;10018;3395.0;2;1;0;0
0.087;10079;8000;10019;55792.0;7;0;1;1
0.045;10079;8000;10019;59968.0;7;0;1;1
1.242;10079;8000;10019;64511.0;7;0;1;1
9.677;10079;22;77;55223.0;19;1;1;1
0.057;10080;52383;10018;8000.0;6;0;1;1
0.0;3765;12268;10018;23.0;1;1;0;0
20.316;10079;22;1137;32084.0;27;1;1;1
0.078;10080;53366;10018;8000.0;6;0;1;1
21.179;4739;6442;10018;22.0;24;1;1;1
10.028;10079;22;23;55116.0;19;1;1;1
0.064;10080;54026;10018;8000.0;6;0;1;1
0.054;10079;8000;10019;50346.0;7;0;1;1
12.606;11;54832;10018;22.0;16;1;1;1
0.0;9968;13718;10018;7547.0;1;1;0;0
0.947;7870;42968;10018;22.0;6;1;1;1
0.0;10079;7547;673;33012.0;1;1;0;0
0.0;3308;59387;10018;110.0;1;1;0;0
20.794;10079;22;4718;24684.0;26;1;1;1
0.049;10080;58800;10018;8000.0;6;0;1;1
0.0;10079;23;1448;44634.0;1;1;0;0
2.555;10079;22;8273;34916.0;12;1;1;1
0.045;10080;51346;10018;8000.0;6;0;1;1
19.028;10079;22;4718;55130.0;26;1;1;1
15.515;11;45520;10018;22.0;17;1;1;1
0.0;2420;41167;10018;990.0;1;1;0;0
8.756;79;39769;10018;22.0;19;1;1;1
25.012;10079;22;4718;3698.0;27;1;1;1
0.05;10080;55635;10018;8000.0;6;0;1;1
0.0;1673;5169;10018;5079.0;1;1;0;0
0.047;10079;8000;10019;63447.0;7;0;1;1
0.059;10079;8000;10019;61063.0;7;0;1;1
0.062;10079;8000;10019;63722.0;7;0;1;1
11.014;10079;22;11;64626.0;19;1;1;1
18.855;1380;44010;10018;22.0;23;1;1;1
0.095;10080;64308;10018;8000.0;6;0;1;1
12.093;513;40363;10018;22.0;16;1;1;1
10.023;11;24346;10018;22.0;15;1;1;1
0.0;4393;24369;10018;23.0;1;1;0;0
12.348;10079;22;8;17120.0;13;1;1;0
11.166;2763;45136;10018;22.0;17;1;1;1
9.495;10079;22;78;52537.0;19;1;1;1
10.39;10079;22;79;57430.0;19;1;1;1
0.0;7765;0;10018;8.0;1;1;0;0
0.078;10080;60650;10018;8000.0;6;0;1;1
0.983;10079;22;7826;20997.0;5;1;1;1
0.062;10080;60341;10018;8000.0;6;0;1;1
124.277;8;29674;10018;22.0;4;1;0;0
0.056;10080;52970;10018;8000.0;6;0;1;1
18.488;4740;29266;10018;22.0;24;1;1;1
0.0;3477;38346;10018;5358.0;1;1;0;0
0.041;10080;59024;10018;8000.0;6;0;1;1
0.0;3159;23560;10018;23.0;1;1;0;0
0.0;5299;63818;10018;5358.0;1;1;0;0
0.0;10079;23;9451;45418.0;1;1;0;0
0.055;10080;60239;10018;8000.0;6;0;1;1
0.06;10080;50142;10018;8000.0;6;0;1;1
8.458;10079;22;8;42216.0;7;1;1;0
0.057;10080;54204;10018;8000.0;6;0;1;1
0.0;10079;23;1903;3027.0;1;1;0;0
19.933;4739;15064;10018;22.0;25;1;1;1
120.827;10079;22;8;10438.0;11;1;1;1
0.065;10079;8000;10019;50712.0;7;0;1;1
19.238;10079;22;4581;3222.0;21;1;1;0
8.336;5775;49416;10018;22.0;17;1;1;1
17.461;6592;36626;10018;22.0;16;1;1;1
0.081;10080;52432;10018;8000.0;6;0;1;1
1.779;10079;22;2107;51740.0;14;1;1;1
0.049;10079;8000;10019;55483.0;7;0;1;1
0.07;10080;52304;10018;8000.0;6;0;1;1
10.532;10079;22;77;48727.0;19;1;1;1
0.052;10080;54279;10018;8000.0;6;0;1;1
0.018;10080;44434;10018;8082.0;1;0;0;0
0.073;10079;8000;10019;62469.0;7;0;1;1
1.463;10079;8000;10019;50793.0;7;0;1;1
0.057;10080;60634;10018;8000.0;6;0;1;1
0.975;10079;22;7826;10051.0;5;1;1;1
0.09;10080;49773;10018;8000.0;6;0;1;1
0.271;10079;22;2593;34415.0;1;1;0;0
104.847;10079;22;8;51368.0;14;1;1;1
53.774;11;11038;10018;22.0;8;1;1;1
0.052;10079;8000;10019;63974.0;7;0;1;1
0.1;10079;8000;10019;50391.0;7;0;1;1
0.08;10079;8000;10019;58392.0;7;0;1;1
20.025;4708;58138;10018;22.0;24;1;1;1
10.996;10079;22;15;36640.0;20;1;1;1
0.074;10079;8000;10019;65527.0;7;0;1;1
0.0;10079;445;5740;52147.0;1;1;0;0
0.06;10079;3530;1484;53281.0;1;1;0;0
