Duration;Src IP Addr;Src Pt;Dst IP Addr;Dst Pt;Packets;class;P;F
0.082;10079;8000;10019;52276.0;7;0;1;1
0.059;10079;8000;10019;55929.0;7;0;1;1
127.058;10079;22;8;59456.0;13;1;1;1
6.734;10079;22;8;40003.0;6;1;1;0
0.048;10079;8000;10019;57506.0;7;0;1;1
0.062;10080;61731;10018;8000.0;6;0;1;1
67.374;10079;22;11;15453.0;15;1;1;1
11.837;78;39513;10018;22.0;17;1;1;1
6.707;8;53885;10018;22.0;7;1;1;1
19.444;1137;63159;10018;22.0;24;1;1;1
0.059;10080;52001;10018;8000.0;6;0;1;1
11.801;11;39509;10018;22.0;17;1;1;1
22.673;4708;40248;10018;22.0;28;1;1;0
20.088;10079;22;4718;42286.0;26;1;1;1
19.032;4708;12729;10018;22.0;24;1;1;1
0.0;10079;23;8095;19015.0;1;1;0;0
0.046;10080;49559;10018;8000.0;6;0;1;1
0.0;7745;54641;10018;161.0;2;1;0;0
0.335;10079;22;5139;33363.0;1;1;0;0
0.064;10079;8000;10019;59389.0;7;0;1;1
0.051;10080;53816;10018;8000.0;6;0;1;1
0.054;10080;60114;10018;8000.0;6;0;1;1
0.268;10080;59293;10018;8000.0;8;0;1;1
8.74;79;57900;10018;22.0;17;1;1;1
0.0;6159;7334;10018;23.0;1;1;0;0
0.944;7870;16674;10018;22.0;6;1;1;1
5.541;11;35038;10018;22.0;8;1;1;1
120.867;10079;22;8;21490.0;9;1;1;1
10.151;11;40954;10018;22.0;17;1;1;1
0.053;10079;8000;10019;50325.0;7;0;1;1
8.111;8;14495;10018;22.0;6;1;1;1
0.0;10079;0;47;3.3;1;1;0;0
0.048;10079;8000;10019;54030.0;7;0;1;1
0.086;10079;8000;10019;57000.0;7;0;1;1
5.797;10079;22;8;63556.0;9;1;1;1
20.752;10079;22;4718;21526.0;27;1;1;1
8.907;10079;22;78;50781.0;19;1;1;1
6.409;10079;22;8;46700.0;9;1;1;0
0.065;10079;8000;10019;60702.0;7;0;1;1
92.768;10079;22;8;16658.0;14;1;1;1
0.0;10079;23;3920;29152.0;1;1;0;0
31.424;10079;22;8;13744.0;6;1;0;0
8.623;78;34581;10018;22.0;15;1;1;1
0.042;10080;60451;10018;8000.0;6;0;1;1
8.127;11;54780;10018;22.0;17;1;1;1
19.506;10079;22;1137;34532.0;26;1;1;1
0.074;10080;53371;10018;8000.0;6;0;1;1
0.053;10079;8000;10019;52490.0;7;0;1;1
0.0;9394;46389;10018;3394.0;1;1;0;0
21.534;10079;22;4718;7116.0;26;1;1;1
0.062;10080;59403;10018;8000.0;6;0;1;1
17.399;4739;64220;10018;22.0;24;1;1;1
6.611;10079;22;1547;19889.0;3;1;0;0
0.001;8002;43148;10018;23.0;1;1;0;0
6.942;8;42260;10018;22.0;4;1;1;1
0.08;10080;58281;10018;8000.0;6;0;1;1
120.86;8;28469;10018;22.0;5;1;1;1
11.452;7;44728;10018;22.0;5;1;1;1
18.609;10079;22;1137;43664.0;27;1;1;1
120.962;8;52134;10018;22.0;8;1;1;1
0.062;10079;8000;10019;54540.0;7;0;1;1
0.983;7870;58008;10018;22.0;6;1;1;1
0.08;10079;8000;10019;55791.0;7;0;1;1
0.096;10080;64934;10018;8000.0;6;0;1;1
0.074;10080;62821;10018;8000.0;5;0;1;1
0.0;10079;23;469;6580.0;1;1;0;0
24.417;4739;47064;10018;22.0;26;1;1;1
0.064;10079;8000;10019;62286.0;7;0;1;1
0.975;10079;22;7826;50411.0;5;1;1;1
8.965;10079;22;27;47796.0;20;1;1;1
120.812;10079;22;8;58003.0;10;1;1;1
9.485;10079;22;11;33654.0;19;1;1;1
0.065;10080;62868;10018;8000.0;6;0;1;1
0.0;10079;2083;855;46640.0;1;1;0;0
0.074;10079;8000;10019;49242.0;7;0;1;1
5.118;10079;37948;251;443.0;12;1;1;1
120.498;8;11537;10018;22.0;3;1;1;0
0.0;10079;0;47;3.3;1;1;0;0
0.053;10079;8000;10019;54956.0;7;0;1;1
0.0;10079;23;9749;3106.0;1;1;0;0
0.0;8811;18549;10018;23.0;1;1;0;0
129.767;10079;22;8;42241.0;11;1;1;1
136.457;10079;8000;10019;64572.0;2;0;0;1
0.047;10080;50111;10018;8000.0;6;0;1;1
8.98;79;50011;10018;22.0;19;1;1;1
0.0;10079;23;7555;29644.0;1;1;0;0
0.057;10079;8000;10019;59838.0;7;0;1;1
30.998;10079;22;6262;60005.0;6;1;0;0
19.856;1137;55391;10018;22.0;26;1;1;1
0.055;10079;8000;10019;52383.0;7;0;1;1
0.07;10079;8000;10019;55541.0;7;0;1;1
4.172;7611;59940;10018;22.0;12;1;1;1
0.929;7870;27212;10018;22.0;6;1;1;1
0.0;10079;5358;7259;32979.0;1;1;0;0
0.062;10080;52471;10018;8000.0;6;0;1;1
9.972;10079;22;27;50728.0;19;1;1;1
6.85;8;58109;10018;22.0;4;1;1;1
0.097;10079;8000;10019;50970.0;7;0;1;1
0.061;10079;8000;10019;62308.0;7;0;1;1
0.045;10079;8000;10019;50628.0;7;0;1;1
11.552;840;32832;10018;22.0;15;1;1;1
123.01;10079;22;8;58766.0;6;1;1;1
0.001;10079;5358;2960;31928.0;1;1;0;0
121.955;8;31814;10018;22.0;6;1;1;0
20.305;10079;22;1137;11120.0;26;1;1;1
17.979;4739;52478;10018;22.0;24;1;1;1
0.062;10080;62713;10018;8000.0;6;0;1;1
9.867;10079;22;14;54478.0;19;1;1;1
9.452;28;39772;10018;22.0;17;1;1;1
7.0;8;31504;10018;22.0;6;1;1;1
20.773;10079;22;4718;29766.0;26;1;1;1
9.234;10079;22;5986;15795.0;16;1;1;1
121.467;10079;22;8;63720.0;12;1;1;1
6.594;10079;22;8;14728.0;8;1;1;0
1.175;10079;8000;10019;52615.0;7;0;1;1
10.85;10079;22;28;39974.0;18;1;1;1
0.0;10079;0;1692;3.3;1;1;0;0
12.548;3;2025;10018;22.0;13;1;1;0
120.922;7;24557;10018;22.0;5;1;1;1
0.0;10079;0;9072;0.0;1;1;0;0
20.233;10079;22;4718;53296.0;27;1;1;1
5.551;11;31991;10018;22.0;7;1;1;1
8.518;11;43663;10018;22.0;17;1;1;1
0.065;10080;59818;10018;8000.0;6;0;1;1
0.038;10080;57178;10018;8000.0;6;0;1;1
22.328;1137;34027;10018;22.0;25;1;1;1
11.181;15;44448;10018;22.0;17;1;1;1
0.052;10079;8000;10019;62365.0;7;0;1;1
0.09;10079;8000;10019;64054.0;7;0;1;1
0.083;10080;54289;10018;8000.0;6;0;1;1
6.388;8;30161;10018;22.0;5;1;0;0
9.142;23;58033;10018;22.0;15;1;1;1
0.0;10079;110;3292;55111.0;1;1;0;0
0.069;10080;62526;10018;8000.0;6;0;1;1
0.084;10079;8000;10019;57777.0;7;0;1;1
23.436;1137;38977;10018;22.0;25;1;1;1
0.061;10079;8000;10019;50549.0;7;0;1;1
21.287;1137;52415;10018;22.0;26;1;1;1
121.479;10079;22;8;13674.0;13;1;1;1
19.662;10079;22;4718;40576.0;26;1;1;1
20.171;1137;5290;10018;22.0;24;1;1;1
12.128;10079;22;3;2135.0;18;1;1;0
30.999;8;45955;10018;22.0;1;1;0;0
6.726;11;19408;10018;22.0;8;1;1;1
9.808;15;55367;10018;22.0;19;1;1;1
9.13;77;43504;10018;22.0;15;1;1;1
0.059;10080;64999;10018;8000.0;6;0;1;1
0.0;850;6000;10018;1433.0;1;1;0;0
0.0;10079;23;8209;4695.0;1;1;0;0
11.445;840;40274;10018;22.0;13;1;1;1
20.85;4708;27780;10018;22.0;23;1;1;1
0.048;10079;8000;10019;56248.0;7;0;1;1
0.0;10079;23;9712;7497.0;1;1;0;0
0.0;10079;2323;7726;34571.0;1;1;0;0
0.0;10079;9000;6254;59757.0;1;1;0;0
54.674;10079;22;11;45584.0;12;1;1;1
9.418;10079;22;78;50059.0;19;1;1;1
9.166;11;31356;10018;22.0;17;1;1;1
8.579;10079;22;77;52387.0;19;1;1;1
10.115;14;38499;10018;22.0;17;1;1;1
0.066;10080;51985;10018;8000.0;6;0;1;1
18.767;10079;22;1137;52794.0;26;1;1;1
0.055;10080;49480;10018;8000.0;6;0;1;1
19.312;10079;22;1137;56100.0;26;1;1;1
0.057;10079;8000;10019;50045.0;7;0;1;1
19.583;10079;22;4718;40812.0;26;1;1;1
9.328;10079;22;17;40627.0;19;1;1;1
129.687;10079;22;8;43951.0;11;1;1;1
0.083;10080;50098;10018;8000.0;6;0;1;1
0.0;10079;23;4174;13186.0;1;1;0;0
0.0;8411;49989;10018;23.0;1;1;0;0
0.0;1222;59318;10018;111.0;1;1;0;0
10.756;11;23634;10018;22.0;17;1;1;1
23.03;4739;24038;10018;22.0;25;1;1;1
0.049;10079;8000;10019;64620.0;7;0;1;1
13.6;11;46847;10018;22.0;15;1;1;1
0.064;10080;55048;10018;8000.0;6;0;1;1
19.39;4740;58874;10018;22.0;24;1;1;1
0.045;10080;52698;10018;8000.0;6;0;1;1
12.736;11;38710;10018;22.0;16;1;1;1
20.321;10079;22;3953;57662.0;26;1;1;1
11.57;840;56004;10018;22.0;17;1;1;1
19.305;10079;22;4718;12702.0;26;1;1;1
2.682;10079;22;478;56778.0;13;1;1;1
0.056;10080;53714;10018;8000.0;6;0;1;1
10.961;10079;22;4420;63943.0;14;1;1;1
0.06;10079;8000;10019;54104.0;7;0;1;1
0.0;7274;15991;10018;23.0;1;1;0;0
32.988;10079;22;8;49492.0;8;1;0;0
10.119;10079;22;77;37397.0;19;1;1;1
0.055;10079;8000;10019;56689.0;7;0;1;1
0.963;10079;22;7826;42022.0;5;1;1;1
7.93;10079;22;77;39061.0;19;1;1;1
0.081;10080;56169;10018;8000.0;6;0;1;1
0.936;8276;2587;10018;445.0;3;1;0;0
0.053;10079;8000;10019;55670.0;7;0;1;1
0.068;10080;51253;10018;8000.0;6;0;1;1
7.263;10079;22;8;36620.0;9;1;1;1
0.0;9467;0;10018;3.3;1;1;0;0
13.71;9535;59852;10018;22.0;19;1;1;1
9.19;10079;22;15;43914.0;19;1;1;1
76.957;8;63134;10018;22.0;5;1;1;1
18.528;10079;22;4718;23568.0;26;1;1;1
0.055;10079;8000;10019;53665.0;7;0;1;1
0.0;10079;23;6876;47062.0;1;1;0;0
0.0;10079;23;7206;25914.0;1;1;0;0
17.29;10079;22;5986;35625.0;20;1;1;1
9.061;77;56373;10018;22.0;17;1;1;1
0.02;10079;3392;6314;44506.0;1;1;0;0
19.436;4708;7944;10018;22.0;24;1;1;0
0.0;10079;5938;560;55924.0;1;1;0;0
10.323;11;46831;10018;22.0;16;1;1;1
0.065;10080;42500;10018;8000.0;8;0;1;1
0.053;10080;52857;10018;8000.0;6;0;1;1
62.519;8;44940;10018;22.0;4;1;1;1
0.056;10079;8000;10019;57209.0;7;0;1;1
0.05;10079;8000;10019;52478.0;7;0;1;1
0.093;10080;64333;10018;8000.0;6;0;1;1
10.492;8;22290;10018;22.0;6;1;1;0
120.481;10079;22;8;44477.0;14;1;1;1
0.0;10079;2323;3590;22160.0;1;1;0;0
0.1;10080;58958;10018;8000.0;6;0;1;1
0.046;10080;61280;10018;8000.0;6;0;1;1
0.0;10079;0;413;3.3;1;1;0;0
0.086;10080;63608;10018;8000.0;6;0;1;1
17.937;10079;22;4718;38762.0;26;1;1;1
0.06;10079;8000;10019;62095.0;7;0;1;1
2.696;10079;22;630;42727.0;14;1;1;1
9.568;10079;22;11;38412.0;19;1;1;1
3.518;10080;50868;10018;8000.0;6;0;1;1
2.823;479;43412;10018;22.0;13;1;1;1
5.945;10079;22;8;48565.0;7;1;1;0
0.052;10080;53356;10018;8000.0;5;0;1;1
0.084;10080;58444;10018;8000.0;6;0;1;1
0.0;6193;55119;10018;7547.0;1;1;0;0
119.997;10079;8000;10019;60430.0;7;0;1;1
125.957;10079;22;8;29436.0;13;1;1;1
0.053;10080;63878;10018;8000.0;6;0;1;1
19.746;4739;38764;10018;22.0;26;1;1;1
0.001;4324;42998;10018;3389.0;1;1;0;0
9.287;28;51366;10018;22.0;15;1;1;1
0.071;10080;49909;10018;8000.0;5;0;1;1
22.357;10079;22;8;64464.0;10;1;1;1
0.09;10080;55209;10018;8000.0;6;0;1;1
11.586;11;47103;10018;22.0;16;1;1;1
0.086;10080;62271;10018;8000.0;6;0;1;1
5.097;10079;8000;2305;51035.0;3;1;0;1
11.308;10079;22;23;44183.0;19;1;1;1
17.581;10079;22;4718;32650.0;26;1;1;1
5.742;11;31105;10018;22.0;7;1;1;1
0.061;10079;8000;10019;63283.0;7;0;1;1
0.053;10079;8000;10019;49481.0;7;0;1;1
8.555;10079;22;78;55556.0;19;1;1;1
1.208;6926;2766;10018;1080.0;3;1;0;0
0.044;10079;8000;10019;57680.0;7;0;1;1
0.0;10079;2323;9424;26410.0;1;1;0;0
20.044;10079;22;4718;29870.0;26;1;1;1
0.0;1673;5133;10018;5075.0;1;1;0;0
10.203;10079;22;840;48974.0;19;1;1;1
21.356;10079;22;4687;33606.0;28;1;1;1
9.172;10079;22;15;55638.0;19;1;1;1
18.618;1137;46128;10018;22.0;24;1;1;1
0.054;10080;64326;10018;8000.0;6;0;1;1
20.769;4739;11474;10018;22.0;25;1;1;1
0.055;10080;57254;10018;8000.0;6;0;1;1
0.05;10079;8000;10019;53411.0;7;0;1;1
8.065;10079;22;5986;61004.0;13;1;1;1
0.056;10079;8000;10019;59104.0;7;0;1;1
0.088;10079;8000;10019;49414.0;7;0;1;1
0.0;718;58022;10018;5985.0;1;1;0;0
19.947;4441;43699;10018;22.0;25;1;1;1
9.854;24;56596;10018;22.0;17;1;1;1
22.076;10079;22;4718;41776.0;28;1;1;1
17.45;10079;22;4718;15768.0;26;1;1;1
0.0;3893;55925;10018;5358.0;1;1;0;0
0.052;10080;57261;10018;8000.0;6;0;1;1
21.125;1137;50671;10018;22.0;24;1;1;1
0.054;10079;8000;10019;52334.0;7;0;1;1
121.416;10079;22;8;54003.0;12;1;1;1
21.091;10079;22;1377;52810.0;29;1;1;1
0.0;10079;0;253;0.0;1;1;0;0
120.453;8;11202;10018;22.0;4;1;1;0
35.455;10079;22;8;34525.0;8;1;1;0
0.054;10079;8000;10019;54858.0;7;0;1;1
0.0;10079;0;4659;3.3;2;1;0;0
121.048;8;13749;10018;22.0;6;1;1;1
0.067;10080;61483;10018;8000.0;5;0;1;1
0.0;10079;23;1727;40711.0;1;1;0;0
25.744;10079;22;1137;16140.0;28;1;1;1
5.102;10079;8000;2305;51438.0;3;1;0;1
0.063;10079;8000;10019;51695.0;7;0;1;1
0.0;10079;7547;7061;9673.0;1;1;0;0
9.818;17;46153;10018;22.0;17;1;1;1
19.281;4739;7430;10018;22.0;24;1;1;1
0.054;10080;56755;10018;8000.0;5;0;1;1
14.612;10079;22;4581;1478.0;19;1;1;0
0.071;10079;8000;10019;49458.0;7;0;1;1
0.0;550;51379;10018;23.0;1;1;0;0
0.0;2824;61199;10018;5358.0;1;1;0;0
6.797;8;62760;10018;22.0;7;1;1;1
8.835;10079;22;8;11646.0;8;1;1;0
6.265;10079;22;8;59638.0;7;1;1;0
0.0;6282;45869;10018;5358.0;1;1;0;0
19.416;10079;22;4719;19822.0;28;1;1;1
0.044;10079;8000;10019;62218.0;7;0;1;1
0.079;10079;8000;10019;55249.0;7;0;1;1
6.435;8;21018;10018;22.0;7;1;0;1
0.0;10079;0;47;3.3;1;1;0;0
9.507;77;42921;10018;22.0;15;1;1;1
2.58;10079;22;631;35019.0;14;1;1;1
0.0;3519;26876;10018;23.0;1;1;0;0
0.051;10080;61230;10018;8000.0;6;0;1;1
15.575;4602;4259;10018;22.0;16;1;1;0
9.297;28;38853;10018;22.0;16;1;1;1
0.0;10079;5358;7497;36906.0;1;1;0;0
0.062;10080;51395;10018;8000.0;6;0;1;1
0.001;598;11667;10018;23.0;1;1;0;0
10.161;10079;22;15;37306.0;19;1;1;1
8.541;15;44900;10018;22.0;15;1;1;1
0.061;10080;64365;10018;8000.0;6;0;1;1
0.0;10079;7001;6148;6000.0;1;1;0;0
0.057;10079;8000;10019;65333.0;7;0;1;1
0.052;10079;8000;10019;51143.0;7;0;1;1
14.333;4602;4055;10018;22.0;14;1;1;0
0.049;10080;52386;10018;8000.0;6;0;1;1
0.085;10079;8000;10019;50981.0;7;0;1;1
120.949;8;11133;10018;22.0;6;1;1;1
9.157;10079;22;77;35573.0;19;1;1;1
19.766;10079;22;4687;36240.0;26;1;1;1
13.609;10079;22;8;57675.0;7;1;1;1
0.055;10079;8000;10019;55210.0;7;0;1;1
0.0;10079;23;671;13950.0;1;1;0;0
18.004;1137;60954;10018;22.0;26;1;1;1
0.05;10079;8000;10019;64739.0;7;0;1;1
10.046;11;38000;10018;22.0;17;1;1;1
0.04;10080;58248;10018;8000.0;6;0;1;1
20.107;10079;22;1137;34129.0;26;1;1;1
0.0;10079;23;1929;44122.0;1;1;0;0
0.0;10079;8080;9575;55728.0;1;1;0;0
0.081;10079;8000;10019;52190.0;7;0;1;1
0.093;10079;8000;10019;38562.0;7;0;1;1
11.757;10079;22;14;54195.0;21;1;1;1
0.055;10080;49742;10018;8000.0;6;0;1;1
12.421;10079;22;11;32100.0;22;1;1;1
0.059;10079;8000;10019;53264.0;7;0;1;1
0.062;10080;63899;10018;8000.0;6;0;1;1
10.596;27;33017;10018;22.0;17;1;1;1
9.207;23;33805;10018;22.0;17;1;1;1
0.076;10079;8000;10019;61319.0;7;0;1;1
0.055;10079;8000;10019;58709.0;7;0;1;1
0.0;10079;0;47;3.3;1;1;0;0
0.0;5798;0;10018;3.1;1;1;0;0
0.069;10079;8000;10019;62409.0;7;0;1;1
13.973;10079;22;9367;57428.0;23;1;1;1
0.0;1982;59151;10018;23.0;1;1;0;0
0.05;10080;49219;10018;8000.0;6;0;1;1
0.0;10079;23;3032;10050.0;1;1;0;0
6.979;6018;35066;10018;22.0;11;1;1;1
11.464;10079;22;14;58439.0;19;1;1;1
120.794;8;21673;10018;22.0;4;1;1;0
7.332;8;39608;10018;22.0;7;1;1;1
8.871;10079;22;11;64340.0;19;1;1;1
0.076;10079;8000;10019;57522.0;7;0;1;1
0.152;1775;40936;10018;4789.0;2;1;0;0
0.001;1063;34390;10018;1723.0;1;1;0;0
9.907;10079;22;15;49880.0;19;1;1;1
0.056;10080;61875;10018;8000.0;6;0;1;1
0.0;2492;59158;10018;23.0;1;1;0;0
9.945;28;44978;10018;22.0;17;1;1;1
0.078;10080;51665;10018;8000.0;6;0;1;1
0.075;10080;59538;10018;8000.0;6;0;1;1
4.17;10079;22;8273;36760.0;17;1;1;1
0.059;10080;65296;10018;8000.0;6;0;1;1
0.967;10079;22;7826;44017.0;5;1;1;1
0.078;10080;54142;10018;8000.0;6;0;1;1
0.11;10079;8000;10019;51912.0;7;0;1;1
0.0;5472;14498;10018;23.0;1;1;0;0
9.418;77;48028;10018;22.0;17;1;1;1
0.0;2115;33314;10018;35340.0;1;1;0;0
9.81;10079;22;27;41268.0;19;1;1;1
0.0;6911;15049;10018;23.0;1;1;0;0
0.075;10079;8000;10019;58168.0;7;0;1;1
0.053;10080;60205;10018;8000.0;6;0;1;1
0.051;10080;53340;10018;8000.0;6;0;1;1
12.547;11;15251;10018;22.0;18;1;1;1
10.796;28;44225;10018;22.0;15;1;1;1
0.068;10079;8000;10019;49203.0;7;0;1;1
0.0;10079;23;4817;64623.0;1;1;0;0
2.25;4523;3680;10018;445.0;3;1;0;0
0.067;10079;8000;10019;63026.0;7;0;1;1
0.0;6378;20600;10018;23.0;1;1;0;0
0.066;10080;50877;10018;8000.0;6;0;1;1
0.055;10079;8000;10019;61434.0;7;0;1;1
3.71;10079;22;7571;51478.0;13;1;1;1
0.0;6679;1825;10018;5358.0;1;1;0;0
9.43;17;48235;10018;22.0;17;1;1;1
0.08;10080;55955;10018;8000.0;6;0;1;1
9.477;14;40067;10018;22.0;17;1;1;1
7.397;10079;22;8;29042.0;5;1;1;0
0.029;10079;25565;9008;44931.0;1;1;0;0
11.356;78;58653;10018;22.0;16;1;1;1
125.716;8;49580;10018;22.0;6;1;1;0
6.595;10079;22;479;36865.0;17;1;1;1
25.736;1137;12806;10018;22.0;25;1;1;1
0.071;10080;64690;10018;8000.0;6;0;1;1
120.4;8;41810;10018;22.0;5;1;1;1
6.954;10079;22;936;1608.0;25;1;1;1
20.632;1137;9703;10018;22.0;24;1;1;1
20.242;10079;22;4718;16750.0;27;1;1;1
9.733;10079;22;17;50377.0;19;1;1;1
0.052;10080;62988;10018;8000.0;6;0;1;1
0.044;10080;62907;10018;8000.0;6;0;1;1
10.399;16;58217;10018;22.0;17;1;1;1
11.845;840;52514;10018;22.0;17;1;1;1
9.614;17;36643;10018;22.0;17;1;1;1
0.08;10080;54155;10018;8000.0;6;0;1;1
0.001;3697;33985;10018;23.0;1;1;0;0
9.634;11;17996;10018;22.0;15;1;1;1
23.891;10079;22;4718;35932.0;26;1;1;1
9.415;14;36106;10018;22.0;15;1;1;1
0.059;10080;55009;10018;8000.0;6;0;1;1
0.083;10080;54536;10018;8000.0;6;0;1;1
0.098;10080;57498;10018;8000.0;6;0;1;1
13.469;2;1359;10018;22.0;14;1;1;0
0.058;10079;8000;10019;63034.0;7;0;1;1
17.827;10079;22;1137;54025.0;26;1;1;1
22.084;9895;52560;10018;22.0;23;1;1;1
10.634;10079;22;11;18961.0;19;1;1;1
10.403;11;10606;10018;22.0;18;1;1;1
0.114;10080;52038;10018;8000.0;6;0;1;1
0.075;10079;8000;10019;49819.0;7;0;1;1
0.039;10079;8000;10019;51290.0;7;0;1;1
0.0;10079;23;8578;50577.0;1;1;0;0
0.069;10080;64852;10018;8000.0;6;0;1;1
0.083;10079;8000;10019;57419.0;7;0;1;1
19.31;1137;22393;10018;22.0;24;1;1;1
0.129;10079;8000;10019;56806.0;7;0;1;1
9.488;10079;22;27;33911.0;19;1;1;1
40.317;10079;22;8;19353.0;11;1;1;0
0.072;10079;8000;10019;55248.0;7;0;1;1
0.0;10079;23;6771;12473.0;1;1;0;0
0.964;7870;56243;10018;22.0;6;1;1;1
10.315;840;54666;10018;22.0;17;1;1;1
0.059;10079;8000;10019;54588.0;7;0;1;1
0.058;10079;8000;10019;59791.0;7;0;1;1
0.061;10079;8000;10019;58790.0;7;0;1;1
9.435;27;35222;10018;22.0;15;1;1;1
8.792;79;44428;10018;22.0;21;1;1;1
0.065;10080;57408;10018;8000.0;6;0;1;1
14.439;11;38858;10018;22.0;6;1;1;1
7.983;10079;22;8;18736.0;5;1;1;0
0.083;10079;8000;10019;64476.0;7;0;1;1
11.103;10079;22;79;43647.0;19;1;1;1
135.076;10079;8000;10019;59707.0;2;0;0;1
0.981;10079;22;7826;19489.0;5;1;1;1
23.711;10079;22;4718;45026.0;31;1;1;1
0.061;10080;58745;10018;8000.0;6;0;1;1
0.056;10079;8000;10019;52703.0;7;0;1;1
19.478;10079;22;4719;27730.0;27;1;1;1
2.498;10079;22;630;60551.0;14;1;1;1
0.0;6940;12645;10018;5358.0;1;1;0;0
9.526;10079;22;79;40992.0;19;1;1;1
56.658;10079;22;11;55919.0;13;1;1;1
10.643;10079;22;79;49147.0;19;1;1;1
0.05;10080;60114;10018;8000.0;6;0;1;1
0.051;10080;58272;10018;8000.0;6;0;1;1
2.199;15;37294;10018;22.0;12;1;1;1
0.061;10080;55328;10018;8000.0;6;0;1;1
19.075;10079;22;4687;19552.0;28;1;1;1
0.074;10080;64993;10018;8000.0;6;0;1;1
9.246;17;41188;10018;22.0;17;1;1;1
5.94;10079;22;8;41245.0;6;1;1;0
0.049;10080;63529;10018;8000.0;6;0;1;1
0.062;10079;8000;10019;51305.0;7;0;1;1
9.442;10079;22;5986;41802.0;16;1;1;1
19.31;10079;22;4718;42592.0;26;1;1;1
0.079;10079;8000;10019;62671.0;7;0;1;1
0.048;10080;50025;10018;8000.0;6;0;1;1
0.103;10080;59899;10018;8000.0;6;0;1;1
23.113;10079;22;4718;25750.0;26;1;1;1
11.504;17;40117;10018;22.0;16;1;1;1
0.0;2593;56386;10018;25.0;1;1;0;0
30.997;10079;22;54;34528.0;6;1;0;0
10.204;10079;22;79;33965.0;20;1;1;1
8.783;8;25576;10018;22.0;6;1;1;1
0.055;10079;8000;10019;62852.0;7;0;1;1
10.47;78;46460;10018;22.0;16;1;1;1
0.062;10079;8000;10019;64107.0;7;0;1;1
0.059;10080;52968;10018;8000.0;6;0;1;1
8.847;15;55547;10018;22.0;17;1;1;1
0.064;10079;8000;10019;52749.0;7;0;1;1
0.077;10080;59709;10018;8000.0;6;0;1;1
0.045;10080;61406;10018;8000.0;6;0;1;1
12.618;10079;22;11;56310.0;24;1;1;1
10.006;27;40316;10018;22.0;15;1;1;1
19.513;4708;59169;10018;22.0;24;1;1;1
120.937;10079;22;8;63078.0;11;1;1;1
2.447;479;40417;10018;22.0;13;1;1;1
0.057;10079;8000;10019;51189.0;7;0;1;1
0.069;10079;8000;10019;62419.0;7;0;1;1
0.96;7870;54887;10018;22.0;6;1;1;1
0.057;10079;8000;10019;58931.0;7;0;1;1
11.599;10079;22;936;57634.0;25;1;1;1
11.814;11;57602;10018;22.0;17;1;1;1
0.063;10079;8000;10019;52811.0;7;0;1;1
0.072;10080;59411;10018;8000.0;6;0;1;1
0.051;10080;62051;10018;8000.0;6;0;1;1
0.047;10080;59190;10018;8000.0;6;0;1;1
0.082;10080;64402;10018;8000.0;6;0;1;1
66.41;8;24348;10018;22.0;4;1;1;0
0.0;5392;59135;10018;5358.0;1;1;0;0
0.04;10080;55365;10018;8000.0;6;0;1;1
16.978;4740;8718;10018;22.0;24;1;1;1
0.509;479;34946;10018;22.0;13;1;1;1
81.712;10079;22;5986;53631.0;19;1;1;1
10.638;10079;22;79;40486.0;19;1;1;1
10.007;77;36505;10018;22.0;15;1;1;1
0.0;9146;43418;10018;5358.0;1;1;0;0
9.001;10079;22;79;48524.0;19;1;1;1
0.0;10079;0;2295;3.3;1;1;0;0
0.068;10080;62906;10018;8000.0;6;0;1;1
20.778;10079;22;1137;50049.0;28;1;1;1
0.056;10080;57870;10018;8000.0;6;0;1;1
0.058;10079;8000;10019;60428.0;7;0;1;1
10.346;10079;22;79;52063.0;19;1;1;1
0.052;10080;55518;10018;8000.0;5;0;1;1
0.061;10080;57500;10018;8000.0;6;0;1;1
0.0;10079;23;4639;10680.0;1;1;0;0
18.678;4739;29868;10018;22.0;24;1;1;1
0.0;1793;33562;10018;990.0;1;1;0;0
0.0;10079;23;7986;8078.0;1;1;0;0
17.126;10079;22;9304;1496.0;20;1;1;0
0.999;10079;8000;10019;63479.0;7;0;1;1
120.478;10079;22;8;44361.0;13;1;1;1
121.885;10079;22;8;28370.0;5;1;1;1
9.739;28;54919;10018;22.0;17;1;1;1
0.048;10080;52178;10018;8000.0;6;0;1;1
30.998;8;57045;10018;22.0;1;1;0;0
9.55;10079;22;77;39211.0;19;1;1;1
5.471;10079;22;5986;58295.0;11;1;1;1
0.094;10080;60027;10018;8000.0;6;0;1;1
0.077;10079;8000;10019;49555.0;7;0;1;1
11.264;11;59261;10018;22.0;20;1;1;1
0.11;10080;41378;10018;8000.0;10;0;1;1
0.06;10080;54493;10018;8000.0;6;0;1;1
24.993;10079;22;4687;64947.0;30;1;1;1
0.047;10080;59519;10018;8000.0;6;0;1;1
17.268;11;23959;10018;22.0;18;1;1;1
0.969;10079;22;7826;38185.0;5;1;1;1
10.416;23;48405;10018;22.0;17;1;1;1
19.317;1137;3558;10018;22.0;26;1;1;1
8.395;10079;22;8;62807.0;9;1;1;0
20.799;4739;31120;10018;22.0;25;1;1;1
18.387;10079;22;4718;40724.0;26;1;1;1
123.849;8;53881;10018;22.0;6;1;0;1
0.051;10079;8000;10019;61716.0;7;0;1;1
120.878;7;26810;10018;22.0;6;1;0;1
