Duration;Src IP Addr;Src Pt;Dst IP Addr;Dst Pt;Packets;class;P;F
18.447;10079;22;4719;34694.0;26;1;1;1
9.547;27;41373;10018;22.0;17;1;1;1
15.475;10079;22;9304;4918.0;18;1;1;0
0.047;10079;8000;10019;60688.0;7;0;1;1
90.533;10079;22;8;28096.0;12;1;1;0
0.001;4;20084;10018;4848.0;1;1;0;0
23.611;4740;25562;10018;22.0;24;1;1;1
13.74;10079;22;3;1501.0;18;1;1;0
0.001;4791;40845;10018;23.0;1;1;0;0
6.545;10079;22;11;28055.0;9;1;1;1
90.852;8;27333;10018;22.0;4;1;1;0
21.15;4740;37658;10018;22.0;27;1;1;1
20.932;10079;22;4687;55623.0;26;1;1;1
13.684;10079;23;6127;7334.0;2;1;0;0
9.516;10079;22;16;46219.0;19;1;1;1
19.301;4708;21020;10018;22.0;24;1;1;1
0.054;10079;8000;10019;55519.0;7;0;1;1
0.051;10080;65124;10018;8000.0;6;0;1;1
0.0;10079;5358;7263;47564.0;1;1;0;0
0.076;10080;55129;10018;8000.0;6;0;1;1
0.0;3811;41424;10018;53.0;1;1;0;0
7.725;10079;22;8;26981.0;7;1;1;0
0.051;10079;8000;10019;61561.0;7;0;1;1
1.09;10080;62400;10018;8000.0;6;0;1;1
0.058;10079;8000;10019;56937.0;7;0;1;1
0.0;514;54672;10018;23.0;1;1;0;0
0.078;10080;58328;10018;8000.0;6;0;1;1
21.636;4740;58272;10018;22.0;25;1;1;1
9.972;840;41492;10018;22.0;17;1;1;1
0.0;10079;0;972;3.3;1;1;0;0
92.993;8;51005;10018;22.0;9;1;1;1
9.96;14;43221;10018;22.0;15;1;1;1
8.512;10079;22;28;53905.0;19;1;1;1
0.0;3038;64683;10018;2323.0;1;1;0;0
22.952;10079;22;4719;18358.0;30;1;1;1
0.052;10080;52830;10018;8000.0;5;0;1;1
0.053;10079;8000;10019;51071.0;7;0;1;1
9.727;10079;22;14;53251.0;19;1;1;1
9.716;11;64090;10018;22.0;14;1;1;1
9.514;10079;22;14;57532.0;19;1;1;1
10.362;10079;22;11;42132.0;19;1;1;1
0.0;4107;32191;10018;23.0;1;1;0;0
0.067;10079;8000;10019;62058.0;7;0;1;1
8.33;11;11063;10018;22.0;15;1;1;1
9.683;10079;22;15;48425.0;19;1;1;1
19.693;10079;22;4718;64550.0;26;1;1;1
9.514;78;49323;10018;22.0;15;1;1;1
120.94;10079;22;7;49995.0;14;1;1;1
0.064;10080;51325;10018;8000.0;6;0;1;1
9.556;28;42760;10018;22.0;15;1;1;1
9.397;11;39049;10018;22.0;17;1;1;1
0.0;7229;64159;10018;2323.0;1;1;0;0
10.271;23;49179;10018;22.0;17;1;1;1
0.061;10079;8000;10019;52151.0;7;0;1;1
0.066;10080;50007;10018;8000.0;6;0;1;1
4.442;10079;22;7571;45894.0;13;1;1;1
0.053;10080;57892;10018;8000.0;6;0;1;1
8.955;14;44169;10018;22.0;15;1;1;1
27.709;10079;22;8447;60475.0;35;1;1;1
15.081;10079;22;3286;32868.0;23;1;1;1
0.0;8175;24665;10018;23.0;1;1;0;0
0.223;10080;49888;10018;8082.0;4;0;1;0
0.448;10079;22;479;44122.0;11;1;1;1
0.079;10080;53455;10018;8000.0;6;0;1;1
9.478;10079;22;79;54992.0;19;1;1;1
10.556;10079;22;77;42323.0;19;1;1;1
0.065;10079;8000;10019;51460.0;7;0;1;1
9.346;10079;22;78;45831.0;19;1;1;1
11.095;11;19006;10018;22.0;15;1;1;1
0.0;10079;0;233;3.3;1;1;0;0
18.409;4740;8644;10018;22.0;26;1;1;1
0.0;10079;57692;1543;80.0;1;1;0;0
0.052;10080;49808;10018;8000.0;6;0;1;1
20.451;10079;22;1137;56874.0;26;1;1;1
1.759;10080;53866;10018;8000.0;6;0;1;1
0.081;10079;8000;10019;52056.0;7;0;1;1
0.0;10079;5358;3329;10186.0;1;1;0;0
0.048;10080;54027;10018;8000.0;6;0;1;1
9.093;11;20435;10018;22.0;15;1;1;1
7.467;10079;22;8;21437.0;7;1;1;0
10.189;10079;22;23;53990.0;19;1;1;1
164.981;10079;23;6127;7334.0;3;1;0;0
7.4;8;41840;10018;22.0;7;1;1;1
0.0;6034;5077;10018;5060.0;1;1;0;0
0.0;10079;0;47;3.3;1;1;0;0
0.045;10080;64241;10018;8000.0;6;0;1;1
20.321;3972;57662;10018;22.0;24;1;1;1
0.396;2027;55826;10018;22.0;6;1;1;1
0.001;25;17412;10018;5901.0;1;1;0;0
0.28;9814;61332;10018;22.0;2;1;0;0
2.941;8319;36046;10018;22.0;12;1;0;0
0.0;10079;23;8894;3943.0;1;1;0;0
10.399;11;15268;10018;22.0;17;1;1;1
0.0;10079;2375;1813;6000.0;1;1;0;0
0.0;10079;26;999;40082.0;1;1;0;0
0.942;7870;49030;10018;22.0;6;1;1;1
9.306;10079;22;28;48289.0;19;1;1;1
122.853;10079;22;8;12894.0;7;1;1;1
9.717;14;39693;10018;22.0;17;1;1;1
0.077;10080;57829;10018;8000.0;6;0;1;1
9.155;10079;22;77;35073.0;19;1;1;1
8.762;10079;22;24;50950.0;19;1;1;1
0.052;10080;57448;10018;8000.0;6;0;1;1
7.868;10079;22;8;30216.0;7;1;1;0
6.592;1595;50395;10018;22.0;15;1;0;0
0.051;10079;8000;10019;53617.0;7;0;1;1
5.546;10079;22;11;57579.0;8;1;1;1
0.0;10079;23;2866;51510.0;1;1;0;0
0.063;10080;61975;10018;8000.0;6;0;1;1
0.059;10079;8000;10019;53253.0;7;0;1;1
9.54;10079;22;11;37728.0;19;1;1;1
0.063;10079;8000;10019;50311.0;7;0;1;1
6.36;7;55110;10018;22.0;7;1;1;1
0.057;10080;62933;10018;8000.0;6;0;1;1
0.082;10080;57091;10018;8000.0;6;0;1;1
17.585;4602;2041;10018;22.0;19;1;1;0
0.0;10079;5358;6341;45313.0;1;1;0;0
19.305;4739;1202;10018;22.0;24;1;1;1
18.839;1137;33834;10018;22.0;24;1;1;1
0.07;10079;8000;10019;57869.0;7;0;1;1
6.307;10079;22;8382;59643.0;7;1;1;1
20.254;10079;22;1137;25918.0;26;1;1;1
0.07;10080;57516;10018;8000.0;6;0;1;1
9.786;10079;22;78;43290.0;19;1;1;1
19.321;10079;22;1137;11549.0;27;1;1;1
0.016;10079;49524;31;123.0;1;1;0;0
10.919;24;46676;10018;22.0;15;1;1;1
0.072;10079;8000;10019;64182.0;7;0;1;1
12.493;10079;22;14;60696.0;21;1;1;1
143.788;8;50543;10018;22.0;5;1;1;0
0.075;10079;8000;10019;54816.0;7;0;1;1
0.0;10079;23;3289;46212.0;1;1;0;0
18.244;1137;46406;10018;22.0;24;1;1;1
0.078;10080;59156;10018;8000.0;6;0;1;1
120.411;10079;22;8;46645.0;15;1;1;1
0.069;10080;60276;10018;8000.0;6;0;1;1
9.057;10079;22;16;46426.0;19;1;1;1
0.0;10079;23;829;16704.0;1;1;0;0
9.874;14;35208;10018;22.0;17;1;1;1
0.0;10079;23;5764;2289.0;1;1;0;0
10.452;28;50947;10018;22.0;17;1;1;1
0.0;561;1940;10018;49152.0;1;1;0;0
0.084;10080;56782;10018;8000.0;6;0;1;1
0.071;10080;62841;10018;8000.0;6;0;1;1
9.11;10079;22;11;51218.0;19;1;1;1
10.174;17;53717;10018;22.0;15;1;1;1
0.001;250;53;10018;53787.0;1;1;0;0
0.991;10079;8000;10019;65131.0;7;0;1;1
7.141;6018;10933;10018;22.0;11;1;1;1
0.0;7618;54394;10018;5358.0;1;1;0;0
0.072;10079;8000;10019;51276.0;7;0;1;1
7.654;8;26542;10018;22.0;6;1;1;0
64.363;8;12477;10018;22.0;5;1;1;1
120.928;8;52400;10018;22.0;7;1;1;1
19.273;10079;22;8;26969.0;9;1;1;0
0.047;10079;8000;10019;49207.0;7;0;1;1
0.0;9447;47184;10018;23.0;1;1;0;0
18.946;4739;65188;10018;22.0;24;1;1;1
1.434;1460;6345;10018;135.0;3;1;0;0
0.049;10080;58816;10018;8000.0;6;0;1;1
7.144;6018;18072;10018;22.0;12;1;1;1
17.664;10079;22;8;24759.0;23;1;1;1
0.0;4799;50459;10018;7547.0;1;1;0;0
0.076;10079;8000;10019;57095.0;7;0;1;1
0.0;7693;54559;10018;23.0;1;1;0;0
0.0;10079;58390;9782;29000.0;1;1;0;0
0.0;8279;7383;10018;23.0;1;1;0;0
0.0;10079;23;3937;36283.0;1;1;0;0
8.282;8;37578;10018;22.0;7;1;1;1
0.077;10079;8000;10019;54651.0;7;0;1;1
8.911;16;50498;10018;22.0;17;1;1;1
0.057;10079;8000;10019;62129.0;7;0;1;1
79.815;10079;22;8;41173.0;12;1;1;1
0.056;10080;52382;10018;8000.0;6;0;1;1
11.025;11;35306;10018;22.0;17;1;1;1
0.08;10080;65130;10018;8000.0;6;0;1;1
0.09;10079;8000;10019;53940.0;7;0;1;1
9.575;79;59860;10018;22.0;15;1;1;1
9.063;10079;22;17;54563.0;19;1;1;1
46.652;8;28257;10018;22.0;6;1;1;1
11.279;10079;22;479;46482.0;21;1;1;1
2.32;10079;22;3552;42379.0;14;1;1;1
0.065;10079;8000;10019;56851.0;7;0;1;1
0.974;10079;22;7826;60105.0;5;1;1;1
0.055;10079;8000;10019;49989.0;7;0;1;1
32.472;10079;22;8;52530.0;7;1;0;0
0.0;10079;81;8514;41984.0;1;1;0;0
8.529;10079;22;79;34242.0;19;1;1;1
7.971;15;58840;10018;22.0;17;1;1;1
28.229;4739;63820;10018;22.0;28;1;1;1
19.481;10079;22;4719;40906.0;29;1;1;1
8.86;5775;10760;10018;22.0;17;1;1;1
11.903;10079;22;11;18640.0;23;1;1;1
31.45;8493;18538;10018;22.0;27;1;1;1
13.959;9355;1522;10018;22.0;13;1;1;0
0.001;351;36236;10018;9200.0;1;1;0;0
0.061;10080;54328;10018;8000.0;6;0;1;1
0.0;10079;0;6543;3.2;1;1;0;0
6.377;10079;22;8;57751.0;8;1;1;0
4.795;10079;22;5743;26064.0;12;1;1;1
7.0;6018;52369;10018;22.0;11;1;1;1
12.086;10079;22;3;3675.0;18;1;1;0
0.075;10079;8000;10019;60078.0;7;0;1;1
0.098;10080;59725;10018;8000.0;6;0;1;1
0.049;10080;59241;10018;8000.0;6;0;1;1
15.156;10079;22;11;13621.0;26;1;1;1
0.0;393;17123;10018;123.0;1;1;0;0
35.276;10079;22;5578;35145.0;19;1;1;1
12.746;10079;22;11;22391.0;21;1;1;1
0.058;10080;57424;10018;8000.0;5;0;1;1
0.078;10079;8000;10019;58286.0;7;0;1;1
0.324;8219;47154;10018;22.0;2;1;0;0
10.118;17;37179;10018;22.0;18;1;1;1
0.0;1794;50433;10018;990.0;1;1;0;0
0.043;10079;8000;10019;58105.0;7;0;1;1
120.82;8;46552;10018;22.0;6;1;1;0
0.0;5741;51443;10018;5358.0;1;1;0;0
5.744;10079;22;1592;57071.0;13;1;1;1
9.845;10079;22;77;49459.0;19;1;1;1
24.279;10079;22;4687;39621.0;34;1;1;1
15.07;4602;2422;10018;22.0;13;1;1;0
0.057;10080;56611;10018;8000.0;6;0;1;1
27.403;10079;22;4718;42810.0;29;1;1;1
18.869;4739;51368;10018;22.0;24;1;1;1
0.053;10080;56087;10018;8000.0;6;0;1;1
10.485;10079;22;11;38596.0;19;1;1;1
0.082;10079;8000;10019;56388.0;7;0;1;1
0.0;4718;36364;10018;23.0;1;1;0;0
0.052;10080;61740;10018;8000.0;6;0;1;1
15.633;10079;88;3185;39912.0;1;1;0;0
0.087;10080;59064;10018;8000.0;6;0;1;1
0.064;10080;61297;10018;8000.0;6;0;1;1
11.012;10079;22;14;43339.0;19;1;1;1
0.0;10079;23;1156;9647.0;1;1;0;0
0.954;10079;22;7826;15907.0;5;1;1;1
0.0;10079;0;2626;3.3;1;1;0;0
0.932;10079;22;7826;14833.0;5;1;1;1
0.0;10079;5358;8599;25122.0;1;1;0;0
0.078;10080;53391;10018;8000.0;6;0;1;1
0.973;10080;63374;10018;8000.0;6;0;1;1
9.119;27;59027;10018;22.0;15;1;1;1
0.0;10079;23;8435;18369.0;1;1;0;0
121.606;8;43363;10018;22.0;4;1;0;0
0.001;442;54641;10018;10976.0;1;1;0;0
0.0;761;4792;10018;1433.0;1;1;0;0
0.0;9397;8928;10018;23.0;1;1;0;0
9.523;10079;22;8;58935.0;8;1;1;0
19.068;10079;22;1137;63407.0;26;1;1;1
8.8;16;55673;10018;22.0;17;1;1;1
0.056;10079;8000;10019;50054.0;7;0;1;1
0.062;10079;8000;10019;62431.0;7;0;1;1
0.0;4669;60389;10018;23.0;1;1;0;0
22.406;10079;22;1137;20960.0;26;1;1;1
0.056;10080;63335;10018;8000.0;6;0;1;1
0.0;6311;39988;10018;5903.0;1;1;0;0
0.066;10080;65434;10018;8000.0;6;0;1;1
19.994;10079;22;4687;16928.0;26;1;1;1
20.228;10079;22;1137;42995.0;26;1;1;1
0.809;10079;25;3604;3800.0;2;1;0;0
0.057;10079;8000;10019;60716.0;7;0;1;1
9.875;11;60802;10018;22.0;17;1;1;1
0.0;10079;23;9920;26994.0;1;1;0;0
0.092;10079;8000;10019;60965.0;7;0;1;1
0.054;10080;61025;10018;8000.0;6;0;1;1
0.081;10079;8000;10019;40658.0;7;0;1;1
0.0;10079;7547;9129;56116.0;1;1;0;0
0.067;10080;59406;10018;8000.0;6;0;1;1
19.944;4739;34886;10018;22.0;24;1;1;1
0.054;10080;60448;10018;8000.0;6;0;1;1
0.0;10079;23;868;61139.0;1;1;0;0
20.242;10079;22;1137;25803.0;27;1;1;1
0.052;10080;60442;10018;8000.0;5;0;1;1
9.676;28;51204;10018;22.0;17;1;1;1
13.85;2;3365;10018;22.0;13;1;1;0
0.057;10080;59924;10018;8000.0;6;0;1;1
15.161;10079;22;1589;51067.0;23;1;1;1
0.954;7870;34630;10018;22.0;6;1;1;1
0.058;10079;8000;10019;53254.0;7;0;1;1
0.065;10080;52132;10018;8000.0;6;0;1;1
0.968;7870;54043;10018;22.0;6;1;1;1
0.98;10079;22;7826;58033.0;5;1;1;1
38.466;10079;22;14;38346.0;27;1;1;1
0.054;10080;49884;10018;8000.0;6;0;1;1
22.759;10079;22;5864;46166.0;25;1;1;1
9.935;10079;22;23;45652.0;19;1;1;1
23.326;10079;22;28;60388.0;21;1;1;1
10.663;78;50011;10018;22.0;17;1;1;1
30.996;10079;22;186;60451.0;6;1;0;0
120.852;8;23656;10018;22.0;6;1;1;1
0.0;3003;8085;10018;56678.0;1;1;0;0
15.036;10079;22;6516;45945.0;24;1;1;1
9.049;10079;22;28;56827.0;19;1;1;1
19.153;1137;19368;10018;22.0;24;1;1;1
10.075;79;53804;10018;22.0;17;1;1;1
0.074;10080;50293;10018;8000.0;6;0;1;1
10.727;10079;22;77;54716.0;19;1;1;1
0.942;7870;60131;10018;22.0;6;1;1;1
0.057;10079;8000;10019;59067.0;7;0;1;1
18.965;9535;25328;10018;22.0;17;1;1;1
0.067;10079;8000;10019;55826.0;7;0;1;1
11.599;17;51995;10018;22.0;15;1;1;1
26.885;4708;4372;10018;22.0;26;1;1;1
9.754;23;46735;10018;22.0;17;1;1;1
7.138;10079;22;79;37884.0;19;1;1;1
0.938;7870;33888;10018;22.0;6;1;1;1
9.958;77;59586;10018;22.0;15;1;1;1
0.054;10079;8000;10019;55824.0;7;0;1;1
0.0;1973;53375;10018;995.0;1;1;0;0
30.996;10079;22;7594;46263.0;6;1;0;0
27.29;10079;22;936;53740.0;37;1;1;1
0.054;10079;8000;10019;51184.0;7;0;1;1
9.132;10079;22;28;43610.0;19;1;1;1
0.0;10079;23;8132;41546.0;1;1;0;0
135.077;10080;65388;10018;8000.0;4;0;0;1
0.0;10079;0;1302;3.3;1;1;0;0
6.842;10079;22;7;16873.0;7;1;1;1
0.054;10079;8000;10019;59819.0;7;0;1;1
0.0;10079;23;3944;38348.0;1;1;0;0
0.947;10079;22;7826;50717.0;5;1;1;1
0.0;10079;23;3837;47793.0;1;1;0;0
0.048;10080;54792;10018;8000.0;6;0;1;1
0.077;10079;8000;10019;62413.0;7;0;1;1
0.094;10079;8000;10019;62230.0;7;0;1;1
9.637;28;33966;10018;22.0;17;1;1;1
0.0;10079;23;3145;24680.0;1;1;0;0
0.0;10079;1900;7808;54641.0;1;1;0;0
0.0;10079;64738;8819;1942.0;1;1;0;0
0.0;7160;44386;10018;5358.0;1;1;0;0
19.617;4708;28634;10018;22.0;26;1;1;1
19.743;10079;22;1137;30766.0;26;1;1;1
112.283;8;22480;10018;22.0;4;1;1;0
102.921;8;37554;10018;22.0;6;1;1;1
5.918;8;37899;10018;22.0;4;1;1;1
0.001;10079;7547;7163;26051.0;1;1;0;0
0.056;10080;50578;10018;8000.0;6;0;1;1
21.53;10079;22;1137;39522.0;26;1;1;1
9.995;78;58072;10018;22.0;17;1;1;1
5.467;10079;22;8;15121.0;5;1;1;0
30.997;3540;60973;10018;22.0;1;1;0;0
20.299;1137;46020;10018;22.0;24;1;1;1
10.015;11;54563;10018;22.0;15;1;1;1
0.0;3270;54719;10018;23.0;1;1;0;0
10.061;28;38786;10018;22.0;17;1;1;1
9.333;10079;22;23;44380.0;19;1;1;1
5.093;10079;8000;2305;56804.0;3;1;0;1
13.469;10079;22;2;1359.0;18;1;1;0
9.123;10079;22;77;51120.0;19;1;1;1
0.067;10080;49826;10018;8000.0;6;0;1;1
0.149;10079;0;875;0.0;2;1;0;0
8.21;10079;22;77;39847.0;19;1;1;1
21.146;10079;22;4718;14026.0;26;1;1;1
16.319;7302;50973;10018;22.0;19;1;1;1
9.573;8;22444;10018;22.0;10;1;1;1
0.039;10079;8000;10019;60371.0;7;0;1;1
0.055;10079;8000;10019;55254.0;7;0;1;1
14.431;10079;22;28;40033.0;23;1;1;1
24.829;10079;22;1137;59510.0;27;1;1;1
0.0;10079;0;7934;0.0;1;1;0;0
0.051;10079;8000;10019;55835.0;7;0;1;1
9.137;10079;22;23;41359.0;19;1;1;1
9.492;8;33274;10018;22.0;7;1;1;1
0.0;5707;65429;10018;5358.0;1;1;0;0
12.904;10079;22;11;29219.0;21;1;1;1
0.071;10080;50905;10018;8000.0;6;0;1;1
0.043;10079;8000;10019;49883.0;7;0;1;1
10.077;10079;22;23;44826.0;19;1;1;1
0.479;4687;41157;10018;22.0;2;1;0;0
11.528;10079;22;27;54839.0;21;1;1;1
135.072;10080;57211;10018;8000.0;4;0;0;1
0.068;10080;64622;10018;8000.0;6;0;1;1
0.104;10080;49594;10018;8000.0;6;0;1;1
0.016;31;123;10018;35549.0;1;1;0;0
122.83;10079;22;8;40633.0;11;1;1;1
0.002;10079;23;6610;8468.0;1;1;0;0
5.948;8;23500;10018;22.0;7;1;1;1
10.298;10079;22;14;46300.0;19;1;1;1
24.063;10079;22;1137;63277.0;32;1;1;1
0.0;3222;11401;10018;23.0;1;1;0;0
0.065;10080;64944;10018;8000.0;6;0;1;1
0.049;10079;8000;10019;51262.0;7;0;1;1
18.943;3972;54020;10018;22.0;24;1;1;1
0.056;10080;60924;10018;8000.0;6;0;1;1
2.266;10079;22;8493;7566.0;11;1;1;1
9.179;77;35423;10018;22.0;17;1;1;1
19.814;10079;22;4718;34540.0;26;1;1;1
121.468;8;34066;10018;22.0;4;1;1;1
14.842;4602;4468;10018;22.0;17;1;1;0
0.055;10080;51344;10018;8000.0;5;0;1;1
0.064;10079;8000;10019;49318.0;7;0;1;1
26.653;10079;22;4718;41820.0;28;1;1;1
9.091;11;41461;10018;22.0;18;1;1;1
10.985;10079;22;11;44786.0;22;1;1;1
0.074;10080;64490;10018;8000.0;6;0;1;1
0.065;10079;8000;10019;53253.0;7;0;1;1
10.408;10079;22;14;35104.0;19;1;1;1
0.061;10079;8000;10019;55256.0;7;0;1;1
97.419;7;60685;10018;22.0;6;1;1;1
12.665;10079;22;9481;58097.0;16;1;1;1
11.146;27;46465;10018;22.0;17;1;1;1
0.086;1484;46382;10018;3389.0;2;1;0;0
0.069;10080;60669;10018;8000.0;6;0;1;1
122.801;10079;22;8;32719.0;11;1;1;1
0.051;10079;8000;10019;56547.0;7;0;1;1
9.37;10079;22;77;42601.0;19;1;1;1
0.057;10079;8000;10019;57158.0;7;0;1;1
12.887;11;53028;10018;22.0;17;1;1;1
120.948;8;49750;10018;22.0;6;1;1;1
0.379;1138;33133;10018;22.0;2;1;0;0
8.562;8;48546;10018;22.0;8;1;1;1
0.079;10080;61193;10018;8000.0;6;0;1;1
9.897;10079;22;840;48300.0;19;1;1;1
0.071;10080;65285;10018;8000.0;6;0;1;1
22.539;4739;44344;10018;22.0;27;1;1;1
10.311;78;55865;10018;22.0;17;1;1;1
0.051;10080;56547;10018;8000.0;6;0;1;1
30.997;10079;22;7272;14536.0;6;1;0;0
12.921;10079;22;5986;40839.0;19;1;1;1
0.087;10079;8000;10019;53231.0;7;0;1;1
0.043;10079;8000;10019;56447.0;7;0;1;1
9.435;11;36809;10018;22.0;17;1;1;1
0.0;3074;55548;10018;23.0;1;1;0;0
0.0;10079;23;803;43740.0;1;1;0;0
9.664;78;56979;10018;22.0;17;1;1;1
0.063;10079;8000;10019;57396.0;7;0;1;1
0.059;10079;8000;10019;57789.0;7;0;1;1
8.142;79;56243;10018;22.0;19;1;1;1
18.981;10079;22;4719;19926.0;26;1;1;1
20.493;4708;31494;10018;22.0;24;1;1;1
14.476;28;56620;10018;22.0;19;1;1;1
0.086;10079;8000;10019;63197.0;7;0;1;1
23.279;10079;22;4687;12751.0;16;1;1;1
9.767;11;26956;10018;22.0;15;1;1;1
8.635;28;59664;10018;22.0;18;1;1;1
16.406;2;4658;10018;22.0;15;1;1;0
0.055;10080;55206;10018;8000.0;6;0;1;1
0.058;10079;8000;10019;51704.0;7;0;1;1
0.0;6200;33729;10018;5358.0;1;1;0;0
0.001;5416;9462;10018;23.0;1;1;0;0
0.062;10080;60653;10018;8000.0;6;0;1;1
0.044;10080;58053;10018;8000.0;6;0;1;1
10.314;10079;22;14;34848.0;19;1;1;1
10.496;10079;22;840;44505.0;19;1;1;1
29.91;7613;25592;10018;22.0;5;1;0;0
0.0;6112;61234;10018;37904.0;1;1;0;0
0.046;10080;52401;10018;8000.0;6;0;1;1
0.0;10079;23;6967;41460.0;1;1;0;0
0.047;10080;59628;10018;8000.0;6;0;1;1
13.562;11;18099;10018;22.0;17;1;1;1
20.243;4708;21162;10018;22.0;24;1;1;1
121.986;8;33398;10018;22.0;7;1;1;1
12.098;11;16009;10018;22.0;18;1;1;1
11.025;840;58083;10018;22.0;15;1;1;1
121.923;8;32006;10018;22.0;6;1;0;1
18.066;10079;22;1137;12639.0;26;1;1;1
13.338;10079;22;840;49401.0;22;1;1;1
0.078;10080;53064;10018;8000.0;6;0;1;1
0.001;10079;23;235;30631.0;1;1;0;0
0.0;10079;7547;9646;60834.0;1;1;0;0
9.982;11;19728;10018;22.0;17;1;1;1
0.154;10079;23;3023;64683.0;2;1;0;0
8.822;27;41620;10018;22.0;17;1;1;1
0.054;10079;8000;10019;62922.0;7;0;1;1
19.094;4740;11592;10018;22.0;26;1;1;1
0.0;6159;7334;10018;2323.0;1;1;0;0
19.349;10079;22;4718;31528.0;26;1;1;1
0.079;10079;8000;10019;63266.0;7;0;1;1
0.059;10079;8000;10019;54957.0;7;0;1;1
0.015;31;123;10018;53343.0;1;1;0;0
0.084;10079;8000;10019;58295.0;7;0;1;1
9.496;10079;22;11;21248.0;19;1;1;1
0.054;10080;59828;10018;8000.0;6;0;1;1
0.064;10080;63892;10018;8000.0;6;0;1;1
21.705;10079;22;1137;23000.0;28;1;1;1
0.0;10079;8080;1782;1277.0;1;1;0;0
0.981;7870;47930;10018;22.0;6;1;1;1
7.551;10079;22;11;63750.0;19;1;1;1
0.065;10079;8000;10019;50223.0;7;0;1;1
0.049;10080;61017;10018;8000.0;6;0;1;1
2.272;10079;22;8273;51555.0;12;1;1;1
0.043;10080;51352;10018;8000.0;6;0;1;1
0.0;3570;64954;10018;23.0;1;1;0;0
0.115;10079;8000;10019;56108.0;7;0;1;1
0.0;4514;5993;10018;23.0;1;1;0;0
9.386;10079;22;11;15052.0;20;1;1;1
81.449;10079;22;7;63144.0;15;1;1;1
0.0;10079;23;235;30631.0;1;1;0;0
7.391;8;54183;10018;22.0;2;1;0;0
0.049;10079;8000;10019;59564.0;7;0;1;1
0.074;10080;61091;10018;8000.0;5;0;1;1
20.155;10079;22;4718;12844.0;26;1;1;1
10.474;77;55912;10018;22.0;17;1;1;1
0.048;10080;50532;10018;8000.0;6;0;1;1
9.661;78;49155;10018;22.0;17;1;1;1
8.892;11;31496;10018;22.0;16;1;1;1
0.054;10080;60577;10018;8000.0;6;0;1;1
0.074;10079;8000;10019;56093.0;7;0;1;1
0.015;10079;55949;31;123.0;1;1;0;0
0.057;10080;51566;10018;8000.0;6;0;1;1
85.017;8;44863;10018;22.0;3;1;1;1
0.06;10080;56793;10018;8000.0;6;0;1;1
11.184;10079;22;17;45720.0;20;1;1;1
0.082;10079;8000;10019;61842.0;7;0;1;1
10.691;24;33514;10018;22.0;17;1;1;1
3.846;7611;48722;10018;22.0;12;1;1;1
20.741;10079;22;4581;2018.0;20;1;1;0
19.389;10079;22;1137;54818.0;26;1;1;1
0.0;7283;29690;10018;7547.0;1;1;0;0
20.414;10079;22;1137;52992.0;26;1;1;1
0.0;10079;2323;5849;4581.0;1;1;0;0
9.75;77;34499;10018;22.0;15;1;1;1
23.207;10079;22;4718;23296.0;28;1;1;1
13.195;11;28928;10018;22.0;18;1;1;1
0.06;10080;52945;10018;8000.0;6;0;1;1
18.494;10079;22;4719;40488.0;27;1;1;1
120.93;10079;22;8;56348.0;6;1;1;1
5.102;10079;8000;2305;50634.0;3;1;0;1
9.661;79;37064;10018;22.0;15;1;1;1
9.694;10079;22;77;48151.0;19;1;1;1
8.879;10079;22;79;39634.0;19;1;1;1
0.0;4173;58242;10018;23.0;1;1;0;0
0.055;10080;54018;10018;8000.0;6;0;1;1
0.055;10080;51759;10018;8000.0;6;0;1;1
6.031;6018;12642;10018;22.0;11;1;1;1
0.082;10080;50755;10018;8000.0;6;0;1;1
0.048;10080;56061;10018;8000.0;6;0;1;1
0.047;10079;8000;10019;50433.0;7;0;1;1
9.317;28;56648;10018;22.0;15;1;1;1
0.0;10079;23;2430;32174.0;1;1;0;0
0.068;10079;8000;10019;61493.0;7;0;1;1
0.063;10079;8000;10019;49172.0;7;0;1;1
135.076;10080;58263;10018;8000.0;4;0;0;1
10.749;10079;22;11;31526.0;21;1;1;1
0.052;10080;49193;10018;8000.0;6;0;1;1
0.088;10080;52994;10018;8000.0;6;0;1;1
0.076;10079;8000;10019;50388.0;7;0;1;1
0.074;10079;8000;10019;55544.0;7;0;1;1
5.798;5775;24628;10018;22.0;17;1;1;1
0.0;10079;23;931;6804.0;1;1;0;0
0.001;10079;7547;2491;26405.0;1;1;0;0
10.075;10079;22;16;55942.0;19;1;1;1
0.958;10079;22;7826;49746.0;5;1;1;1
5.479;10079;22;8;41679.0;5;1;1;0
21.846;1137;50728;10018;22.0;25;1;1;1
121.413;8;49815;10018;22.0;4;1;1;1
10.22;11;31310;10018;22.0;17;1;1;1
3.542;10079;22;7571;56674.0;13;1;1;1
9.805;10079;22;79;39725.0;19;1;1;1
0.074;10080;57258;10018;8000.0;6;0;1;1
10.778;10079;22;9481;32399.0;21;1;1;1
2.868;10079;22;8273;60461.0;12;1;1;1
13.465;10079;22;9481;51557.0;21;1;1;0
18.763;4740;33418;10018;22.0;24;1;1;1
12.023;9535;15201;10018;22.0;16;1;1;1
106.509;10079;22;8;48768.0;13;1;1;0
0.0;10079;23;9839;23930.0;1;1;0;0
0.059;10079;8000;10019;64767.0;7;0;1;1
122.245;8;49514;10018;22.0;8;1;1;1
0.0;3580;42253;10018;7547.0;1;1;0;0
