timestamp,host,service,pid,message
Apr 04 19:22:29,db-server-02,sudo,5072,deploy : TTY=pts/0 ; COMMAND=git pull
Apr 04 19:39:16,server-prod-01,sshd,3644,Failed password for developer from 172.16.0.25 port 40309
Apr 04 19:47:31,ip-10-77-20-248,proftpd,1126,"Connection from 85.245.107.41, user ftp_user, command CWD /uploads"
Apr 04 20:05:41,ip-10-77-20-248,vsftpd,9042,Anonymous login attempted from 61.177.172.1
Apr 04 20:15:49,server-prod-01,systemd,8953,Started Daily backup
Apr 04 20:41:14,server-prod-01,sshd,7797,Accepted publickey for backup from 10.0.0.50
Apr 04 20:44:09,ip-10-77-20-248,cron,7255,Started Daily backup
Apr 04 21:03:22,server-prod-01,systemd,4960,Started Daily backup
Apr 04 21:04:03,ip-10-50-30-100,sshd,1197,Accepted publickey for admin from 10.0.0.50
Apr 04 21:04:46,ip-10-77-20-248,sshd,5581,Invalid user test from 218.188.2.4
Apr 04 21:04:51,ip-10-77-20-248,sshd,5580,Invalid user guest from 218.188.2.4
Apr 04 21:04:54,ip-10-77-20-248,sshd,5587,Failed password for user123 from 218.188.2.4 port 33103
Apr 04 21:04:55,ip-10-77-20-248,sshd,5578,Invalid user guest from 218.188.2.4
Apr 04 21:05:00,ip-10-77-20-248,sshd,5579,Invalid user admin from 218.188.2.4
Apr 04 21:05:00,ip-10-77-20-248,sshd,5596,Failed password for admin from 218.188.2.4 port 48835
Apr 04 21:05:12,ip-10-77-20-248,sshd,5599,Failed password for root from 218.188.2.4 port 52930
Apr 04 21:05:18,ip-10-77-20-248,sshd,5605,Failed password for user123 from 218.188.2.4 port 48922
Apr 04 21:05:28,ip-10-77-20-248,sshd,5594,Failed password for root from 218.188.2.4 port 56048
Apr 04 21:05:36,ip-10-77-20-248,sshd,5593,Failed password for user123 from 218.188.2.4 port 32713
Apr 04 21:05:39,ip-10-77-20-248,sshd,5592,Failed password for admin from 218.188.2.4 port 44498
Apr 04 21:05:48,ip-10-77-20-248,sshd,5595,Failed password for root from 218.188.2.4 port 35029
Apr 04 21:06:04,ip-10-77-20-248,sshd,5610,Failed password for oracle from 218.188.2.4 port 57376
Apr 04 21:06:40,ip-10-77-20-248,sshd,5598,Failed password for guest from 218.188.2.4 port 39140
Apr 04 21:07:02,ip-10-77-20-248,sshd,5585,Failed password for admin from 218.188.2.4 port 41268
Apr 04 21:07:04,ip-10-77-20-248,sshd,5588,Failed password for oracle from 218.188.2.4 port 40730
Apr 04 21:07:07,ip-10-77-20-248,sshd,5606,Failed password for guest from 218.188.2.4 port 49424
Apr 04 21:07:25,ip-10-77-20-248,sshd,5601,Failed password for guest from 218.188.2.4 port 41047
Apr 04 21:07:33,ip-10-77-20-248,sshd,5608,Failed password for admin from 218.188.2.4 port 52268
Apr 04 21:08:00,ip-10-77-20-248,sshd,5600,Failed password for root from 218.188.2.4 port 56842
Apr 04 21:08:11,ip-10-77-20-248,sshd,5591,Failed password for oracle from 218.188.2.4 port 36658
Apr 04 21:08:17,ip-10-77-20-248,sshd,5603,Failed password for admin from 218.188.2.4 port 31671
Apr 04 21:08:19,ip-10-77-20-248,sshd,5582,Failed password for user123 from 218.188.2.4 port 46750
Apr 04 21:08:24,ip-10-77-20-248,sshd,5604,Failed password for admin from 218.188.2.4 port 31961
Apr 04 21:08:24,ip-10-77-20-248,sshd,5583,Failed password for root from 218.188.2.4 port 38209
Apr 04 21:08:36,ip-10-77-20-248,sshd,5589,Failed password for test from 218.188.2.4 port 53042
Apr 04 21:08:38,ip-10-77-20-248,sshd,5590,Failed password for oracle from 218.188.2.4 port 49101
Apr 04 21:08:44,ip-10-77-20-248,sshd,5611,Failed password for admin from 218.188.2.4 port 33055
Apr 04 21:08:50,ip-10-77-20-248,sshd,5607,Failed password for user123 from 218.188.2.4 port 46776
Apr 04 21:08:50,ip-10-77-20-248,sshd,5586,Failed password for test from 218.188.2.4 port 36062
Apr 04 21:08:59,ip-10-77-20-248,sshd,5602,Failed password for root from 218.188.2.4 port 42432
Apr 04 21:09:13,ip-10-77-20-248,sshd,5584,Failed password for user123 from 218.188.2.4 port 38066
Apr 04 21:09:33,ip-10-77-20-248,sshd,5609,Failed password for root from 218.188.2.4 port 30292
Apr 04 21:09:39,server-prod-01,proftpd,8650,Anonymous login attempted from 61.177.172.1
Apr 04 21:09:45,ip-10-77-20-248,sshd,5597,Failed password for guest from 218.188.2.4 port 51117
Apr 04 21:11:05,ip-10-50-30-100,systemd,1061,Started Daily backup
Apr 04 21:28:11,ip-10-50-30-100,cron,2307,Started Log rotation
Apr 04 21:39:22,ip-10-50-30-100,proftpd,8236,Anonymous login attempted from 220.135.151.1
Apr 04 21:49:39,ip-10-50-30-100,sshd,5837,Accepted publickey for backup from 85.245.107.41
Apr 04 21:56:37,ip-10-77-20-248,sshd,10026,Failed password for guest from 194.87.139.38 port 39540
Apr 04 21:56:39,ip-10-77-20-248,sshd,10000,Invalid user test from 194.87.139.38
Apr 04 21:56:41,ip-10-77-20-248,sshd,9999,Invalid user guest from 194.87.139.38
Apr 04 21:56:41,ip-10-77-20-248,sshd,10001,Invalid user admin from 194.87.139.38
Apr 04 21:56:52,ip-10-77-20-248,sshd,10023,Failed password for user123 from 194.87.139.38 port 54162
Apr 04 21:56:56,ip-10-77-20-248,sshd,10006,Failed password for admin from 194.87.139.38 port 42795
Apr 04 21:57:07,ip-10-77-20-248,sshd,10017,Failed password for admin from 194.87.139.38 port 33120
Apr 04 21:57:15,ip-10-77-20-248,sshd,10020,Failed password for root from 194.87.139.38 port 52319
Apr 04 21:57:23,ip-10-77-20-248,sshd,10008,Failed password for user123 from 194.87.139.38 port 44929
Apr 04 21:58:00,ip-10-77-20-248,sshd,10010,Failed password for oracle from 194.87.139.38 port 51872
Apr 04 21:58:00,ip-10-77-20-248,sshd,10004,Failed password for user123 from 194.87.139.38 port 35850
Apr 04 21:58:12,ip-10-77-20-248,sshd,10027,Failed password for guest from 194.87.139.38 port 32465
Apr 04 21:58:21,ip-10-77-20-248,sshd,10025,Failed password for guest from 194.87.139.38 port 55988
Apr 04 21:58:36,ip-10-77-20-248,sshd,10029,Failed password for admin from 194.87.139.38 port 42512
Apr 04 21:58:52,ip-10-77-20-248,sshd,10009,Failed password for guest from 194.87.139.38 port 51947
Apr 04 21:58:53,ip-10-77-20-248,sshd,10028,Failed password for oracle from 194.87.139.38 port 36891
Apr 04 21:59:06,ip-10-77-20-248,sshd,10005,Failed password for user123 from 194.87.139.38 port 57408
Apr 04 21:59:06,ip-10-77-20-248,sshd,10021,Failed password for root from 194.87.139.38 port 36396
Apr 04 21:59:24,ip-10-77-20-248,sshd,10024,Failed password for root from 194.87.139.38 port 47224
Apr 04 21:59:25,ip-10-77-20-248,sshd,10015,Failed password for admin from 194.87.139.38 port 32194
Apr 04 21:59:26,ip-10-77-20-248,sshd,10002,Failed password for test from 194.87.139.38 port 30296
Apr 04 21:59:28,ip-10-77-20-248,sshd,10022,Failed password for root from 194.87.139.38 port 51289
Apr 04 21:59:37,ip-10-77-20-248,sshd,10007,Failed password for oracle from 194.87.139.38 port 47925
Apr 04 21:59:45,ip-10-77-20-248,sshd,10013,Failed password for oracle from 194.87.139.38 port 35903
Apr 04 21:59:56,ip-10-77-20-248,sshd,10016,Failed password for user123 from 194.87.139.38 port 31633
Apr 04 22:00:08,ip-10-77-20-248,sshd,10018,Failed password for user123 from 194.87.139.38 port 47331
Apr 04 22:00:16,ip-10-77-20-248,sshd,2986,Accepted publickey for backup from 192.168.1.100
Apr 04 22:00:18,ip-10-77-20-248,sshd,10011,Failed password for oracle from 194.87.139.38 port 58083
Apr 04 22:01:00,ip-10-77-20-248,sshd,10003,Failed password for root from 194.87.139.38 port 54763
Apr 04 22:01:01,ip-10-77-20-248,sshd,10012,Failed password for guest from 194.87.139.38 port 49455
Apr 04 22:01:07,ip-10-77-20-248,sshd,10014,Failed password for admin from 194.87.139.38 port 55605
Apr 04 22:01:18,ip-10-77-20-248,sshd,10019,Failed password for guest from 194.87.139.38 port 38585
Apr 04 22:08:44,ip-10-50-30-100,sshd,2939,Accepted publickey for backup from 192.168.1.100
Apr 04 22:13:08,db-server-02,cron,3571,Started System maintenance
Apr 04 22:26:36,ip-10-77-20-248,systemd,5888,Started System maintenance
Apr 04 22:35:22,ip-10-77-20-248,sudo,8401,ci-cd : TTY=pts/0 ; COMMAND=apt update
Apr 04 22:35:32,server-prod-01,sudo,2151,admin : TTY=pts/1 ; COMMAND=apt update
Apr 04 22:39:35,server-prod-01,cron,2080,Started Daily backup
Apr 04 22:46:43,server-prod-01,systemd,8262,Started System maintenance
Apr 04 22:53:52,server-prod-01,service,7196,Started cron service
Apr 04 23:03:16,server-prod-01,sshd,6615,Invalid user guest from 62.210.83.178
Apr 04 23:03:20,server-prod-01,sshd,6617,Invalid user test from 62.210.83.178
Apr 04 23:03:21,server-prod-01,sshd,6618,Invalid user admin from 62.210.83.178
Apr 04 23:03:22,server-prod-01,sshd,6614,Invalid user test from 62.210.83.178
Apr 04 23:03:24,server-prod-01,sshd,6616,Invalid user guest from 62.210.83.178
Apr 04 23:03:34,server-prod-01,sshd,6637,Failed password for user123 from 62.210.83.178 port 43728
Apr 04 23:03:48,server-prod-01,sshd,6620,Failed password for oracle from 62.210.83.178 port 43541
Apr 04 23:05:03,server-prod-01,sshd,6628,Failed password for admin from 62.210.83.178 port 50783
Apr 04 23:05:11,server-prod-01,sshd,6632,Failed password for oracle from 62.210.83.178 port 57312
Apr 04 23:05:14,server-prod-01,sshd,6625,Failed password for admin from 62.210.83.178 port 35489
Apr 04 23:05:34,server-prod-01,sshd,6626,Failed password for test from 62.210.83.178 port 56082
Apr 04 23:05:40,server-prod-01,sshd,6622,Failed password for user123 from 62.210.83.178 port 30290
Apr 04 23:05:42,server-prod-01,sshd,6634,Failed password for user123 from 62.210.83.178 port 37285
Apr 04 23:05:48,server-prod-01,sshd,6624,Failed password for test from 62.210.83.178 port 32151
Apr 04 23:05:55,server-prod-01,sshd,6623,Failed password for test from 62.210.83.178 port 44256
Apr 04 23:06:02,server-prod-01,sshd,6635,Failed password for test from 62.210.83.178 port 59628
Apr 04 23:06:12,server-prod-01,sshd,6633,Failed password for admin from 62.210.83.178 port 31479
Apr 04 23:06:14,db-server-02,sudo,6934,ci-cd : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l
Apr 04 23:06:16,server-prod-01,sshd,6621,Failed password for oracle from 62.210.83.178 port 46225
Apr 04 23:06:44,server-prod-01,sshd,6619,Failed password for oracle from 62.210.83.178 port 55738
Apr 04 23:06:49,db-server-02,bash,5593,grep -r 'password' /etc/
Apr 04 23:07:03,server-prod-01,sshd,6636,Failed password for oracle from 62.210.83.178 port 57251
Apr 04 23:07:22,server-prod-01,sshd,6631,Failed password for user123 from 62.210.83.178 port 37187
Apr 04 23:07:27,server-prod-01,sshd,6627,Failed password for oracle from 62.210.83.178 port 33445
Apr 04 23:07:32,db-server-02,sudo,9014,ci-cd : TTY=pts/1 ; COMMAND=chmod +x /tmp/exploit
Apr 04 23:08:09,server-prod-01,sshd,6630,Failed password for oracle from 62.210.83.178 port 41356
Apr 04 23:08:11,server-prod-01,sshd,6629,Failed password for root from 62.210.83.178 port 59243
Apr 04 23:14:09,ip-10-77-20-248,vsftpd,6625,"Connection from 85.245.107.41, user backup, command STOR backup.zip"
Apr 04 23:17:19,ip-10-77-20-248,sshd,8589,Failed password for admin from 194.87.139.38 port 36059
Apr 04 23:17:21,ip-10-77-20-248,sshd,8579,Invalid user admin from 194.87.139.38
Apr 04 23:17:23,ip-10-77-20-248,sshd,8577,Invalid user test from 194.87.139.38
Apr 04 23:17:23,ip-10-77-20-248,sshd,8580,Invalid user guest from 194.87.139.38
Apr 04 23:17:31,ip-10-77-20-248,sshd,8578,Invalid user guest from 194.87.139.38
Apr 04 23:17:56,ip-10-77-20-248,sshd,8604,Failed password for root from 194.87.139.38 port 57110
Apr 04 23:18:02,ip-10-77-20-248,sshd,8592,Failed password for user123 from 194.87.139.38 port 56403
Apr 04 23:18:12,ip-10-77-20-248,sshd,8597,Failed password for admin from 194.87.139.38 port 48626
Apr 04 23:18:26,ip-10-77-20-248,sshd,8596,Failed password for guest from 194.87.139.38 port 50010
Apr 04 23:18:32,ip-10-77-20-248,sshd,8588,Failed password for user123 from 194.87.139.38 port 48692
Apr 04 23:18:35,ip-10-77-20-248,sshd,8594,Failed password for root from 194.87.139.38 port 42535
Apr 04 23:18:36,ip-10-77-20-248,sshd,8607,Failed password for test from 194.87.139.38 port 36631
Apr 04 23:18:45,ip-10-77-20-248,sshd,8600,Failed password for admin from 194.87.139.38 port 37852
Apr 04 23:18:47,ip-10-77-20-248,sshd,8606,Failed password for root from 194.87.139.38 port 55744
Apr 04 23:19:17,ip-10-77-20-248,sshd,8603,Failed password for oracle from 194.87.139.38 port 50227
Apr 04 23:19:18,ip-10-77-20-248,sshd,8599,Failed password for user123 from 194.87.139.38 port 57104
Apr 04 23:19:36,ip-10-77-20-248,sshd,8590,Failed password for user123 from 194.87.139.38 port 51418
Apr 04 23:20:05,ip-10-77-20-248,sshd,8601,Failed password for test from 194.87.139.38 port 37878
Apr 04 23:20:10,ip-10-77-20-248,sshd,8581,Failed password for root from 194.87.139.38 port 56617
Apr 04 23:20:28,ip-10-77-20-248,sshd,8598,Failed password for test from 194.87.139.38 port 48268
Apr 04 23:20:50,ip-10-77-20-248,sshd,8585,Failed password for admin from 194.87.139.38 port 49604
Apr 04 23:20:52,ip-10-77-20-248,sshd,8591,Failed password for guest from 194.87.139.38 port 54536
Apr 04 23:21:05,ip-10-77-20-248,sshd,8583,Failed password for test from 194.87.139.38 port 35402
Apr 04 23:21:05,ip-10-77-20-248,sshd,8587,Failed password for test from 194.87.139.38 port 56758
Apr 04 23:21:20,ip-10-77-20-248,sshd,8595,Failed password for test from 194.87.139.38 port 32827
Apr 04 23:21:29,ip-10-77-20-248,sshd,8602,Failed password for test from 194.87.139.38 port 35903
Apr 04 23:21:47,ip-10-77-20-248,sshd,8593,Failed password for oracle from 194.87.139.38 port 38371
Apr 04 23:21:49,ip-10-77-20-248,sshd,8605,Failed password for user123 from 194.87.139.38 port 53037
Apr 04 23:22:03,ip-10-77-20-248,sshd,8584,Failed password for root from 194.87.139.38 port 50830
Apr 04 23:22:05,ip-10-77-20-248,sshd,8586,Failed password for test from 194.87.139.38 port 52863
Apr 04 23:22:14,ip-10-77-20-248,sshd,8582,Failed password for user123 from 194.87.139.38 port 31404
Apr 04 23:23:06,db-server-02,service,2384,Started nginx service
Apr 04 23:31:36,server-prod-01,sudo,6268,ci-cd : TTY=pts/0 ; COMMAND=ls -la
Apr 05 00:25:07,server-prod-01,pure-ftpd,7877,Failed password for web_upload from 194.87.139.38
Apr 05 00:25:08,server-prod-01,vsftpd,8675,Failed password for backup from 194.87.139.38
Apr 05 00:25:20,server-prod-01,vsftpd,9684,Failed password for ftp_user from 194.87.139.38
Apr 05 00:26:13,server-prod-01,proftpd,9312,Failed password for backup from 194.87.139.38
Apr 05 00:26:24,server-prod-01,vsftpd,5881,Failed password for ftp_user from 194.87.139.38
Apr 05 00:26:36,server-prod-01,proftpd,9862,Failed password for ftp_user from 194.87.139.38
Apr 05 00:26:44,server-prod-01,pure-ftpd,6028,Failed password for ftp_user from 194.87.139.38
Apr 05 00:27:02,server-prod-01,pure-ftpd,7256,Failed password for backup from 194.87.139.38
Apr 05 00:35:03,ip-10-50-30-100,sshd,8690,Accepted publickey for ubuntu from 192.168.1.100
Apr 05 00:35:28,db-server-02,systemd,4222,Started Log rotation
Apr 05 00:39:49,server-prod-01,sudo,6175,ubuntu : TTY=pts/2 ; COMMAND=git pull
Apr 05 00:40:54,db-server-02,systemd,9739,Started System maintenance
Apr 05 00:52:49,ip-10-77-20-248,sudo,2591,developer : TTY=pts/0 ; COMMAND=cd /var/www
Apr 05 00:58:08,db-server-02,service,9914,Started cron service
Apr 05 01:04:24,ip-10-77-20-248,systemd,5978,Started Daily backup
Apr 05 01:06:58,ip-10-77-20-248,systemd,5876,Started System maintenance
Apr 05 01:11:06,ip-10-50-30-100,systemd,1062,Started System maintenance
Apr 05 01:38:21,db-server-02,sshd,8564,Invalid user admin from 218.188.2.4
Apr 05 01:38:23,db-server-02,sshd,8567,Invalid user admin from 218.188.2.4
Apr 05 01:38:24,db-server-02,sshd,8565,Invalid user admin from 218.188.2.4
Apr 05 01:38:29,db-server-02,sshd,8563,Invalid user admin from 218.188.2.4
Apr 05 01:38:30,db-server-02,sshd,8566,Invalid user admin from 218.188.2.4
Apr 05 01:38:35,db-server-02,sshd,8574,Failed password for root from 218.188.2.4 port 59267
Apr 05 01:38:53,db-server-02,sshd,8575,Failed password for oracle from 218.188.2.4 port 30101
Apr 05 01:39:20,db-server-02,sshd,8581,Failed password for root from 218.188.2.4 port 55711
Apr 05 01:39:48,db-server-02,sshd,8572,Failed password for user123 from 218.188.2.4 port 38586
Apr 05 01:40:20,db-server-02,sshd,8583,Failed password for admin from 218.188.2.4 port 53595
Apr 05 01:40:25,db-server-02,sshd,8580,Failed password for guest from 218.188.2.4 port 49984
Apr 05 01:40:26,db-server-02,sshd,8571,Failed password for user123 from 218.188.2.4 port 50139
Apr 05 01:40:31,db-server-02,sshd,8570,Failed password for test from 218.188.2.4 port 52276
Apr 05 01:40:54,db-server-02,sshd,8573,Failed password for root from 218.188.2.4 port 40602
Apr 05 01:41:16,db-server-02,sshd,8582,Failed password for admin from 218.188.2.4 port 35353
Apr 05 01:41:21,db-server-02,sshd,8579,Failed password for user123 from 218.188.2.4 port 31683
Apr 05 01:41:25,db-server-02,sshd,8568,Failed password for oracle from 218.188.2.4 port 57480
Apr 05 01:41:28,db-server-02,sshd,8576,Failed password for admin from 218.188.2.4 port 48275
Apr 05 01:42:14,db-server-02,sshd,8577,Failed password for admin from 218.188.2.4 port 53951
Apr 05 01:42:23,db-server-02,sshd,8578,Failed password for user123 from 218.188.2.4 port 33380
Apr 05 01:43:14,db-server-02,sshd,8569,Failed password for test from 218.188.2.4 port 31984
Apr 05 01:43:33,server-prod-01,systemd,7050,Started Log rotation
Apr 05 01:52:35,ip-10-50-30-100,sudo,6804,ubuntu : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l
Apr 05 01:52:41,ip-10-50-30-100,bash,7560,grep -r 'password' /etc/
Apr 05 01:58:55,db-server-02,service,4883,Started cron service
Apr 05 02:07:09,db-server-02,cron,1117,Started System maintenance
Apr 05 02:22:03,db-server-02,sshd,5380,Invalid user admin from 185.143.223.15
Apr 05 02:22:06,db-server-02,sshd,5382,Invalid user admin from 185.143.223.15
Apr 05 02:22:08,db-server-02,sshd,5379,Invalid user test from 185.143.223.15
Apr 05 02:22:08,db-server-02,sshd,5381,Invalid user test from 185.143.223.15
Apr 05 02:22:09,db-server-02,sshd,5398,Failed password for test from 185.143.223.15 port 36426
Apr 05 02:22:10,db-server-02,sshd,5408,Failed password for root from 185.143.223.15 port 36122
Apr 05 02:22:13,db-server-02,sshd,5389,Failed password for oracle from 185.143.223.15 port 59461
Apr 05 02:22:25,db-server-02,sshd,5410,Failed password for user123 from 185.143.223.15 port 59032
Apr 05 02:22:29,db-server-02,sshd,5392,Failed password for guest from 185.143.223.15 port 57012
Apr 05 02:23:13,db-server-02,sshd,5385,Failed password for root from 185.143.223.15 port 44442
Apr 05 02:23:18,db-server-02,sshd,5394,Failed password for guest from 185.143.223.15 port 41707
Apr 05 02:23:23,db-server-02,sshd,5390,Failed password for guest from 185.143.223.15 port 36348
Apr 05 02:23:26,db-server-02,sshd,5391,Failed password for root from 185.143.223.15 port 30268
Apr 05 02:23:30,db-server-02,sshd,5384,Failed password for oracle from 185.143.223.15 port 49124
Apr 05 02:23:34,db-server-02,sshd,5401,Failed password for root from 185.143.223.15 port 34689
Apr 05 02:23:39,db-server-02,sshd,5396,Failed password for admin from 185.143.223.15 port 34609
Apr 05 02:23:45,db-server-02,sshd,5411,Failed password for oracle from 185.143.223.15 port 34728
Apr 05 02:23:51,db-server-02,sshd,5383,Failed password for admin from 185.143.223.15 port 49201
Apr 05 02:24:06,db-server-02,sshd,5407,Failed password for test from 185.143.223.15 port 50379
Apr 05 02:24:09,db-server-02,sshd,5406,Failed password for test from 185.143.223.15 port 50612
Apr 05 02:24:16,db-server-02,sshd,5397,Failed password for admin from 185.143.223.15 port 50572
Apr 05 02:24:30,db-server-02,sshd,5395,Failed password for guest from 185.143.223.15 port 31025
Apr 05 02:24:36,db-server-02,sshd,5404,Failed password for guest from 185.143.223.15 port 54353
Apr 05 02:24:45,db-server-02,sshd,5393,Failed password for test from 185.143.223.15 port 45602
Apr 05 02:24:56,db-server-02,sshd,5402,Failed password for test from 185.143.223.15 port 42269
Apr 05 02:25:03,db-server-02,sshd,5409,Failed password for root from 185.143.223.15 port 46503
Apr 05 02:25:03,db-server-02,sshd,5412,Failed password for admin from 185.143.223.15 port 59618
Apr 05 02:25:07,db-server-02,sshd,5399,Failed password for guest from 185.143.223.15 port 57451
Apr 05 02:25:11,db-server-02,sshd,5405,Failed password for user123 from 185.143.223.15 port 52720
Apr 05 02:25:18,db-server-02,sshd,5400,Failed password for admin from 185.143.223.15 port 32739
Apr 05 02:25:26,db-server-02,sshd,5387,Failed password for admin from 185.143.223.15 port 52669
Apr 05 02:25:30,db-server-02,sshd,5388,Failed password for test from 185.143.223.15 port 49249
Apr 05 02:26:23,db-server-02,sshd,5386,Failed password for oracle from 185.143.223.15 port 39799
Apr 05 02:26:33,db-server-02,sshd,5403,Failed password for oracle from 185.143.223.15 port 49202
Apr 05 02:27:36,ip-10-50-30-100,sshd,5197,Accepted publickey for deploy from 192.168.1.100
Apr 05 02:43:14,db-server-02,proftpd,8732,Failed password for backup from 185.143.223.15
Apr 05 02:43:24,db-server-02,proftpd,8486,Failed password for ftp_user from 185.143.223.15
Apr 05 02:43:31,db-server-02,proftpd,5734,Failed password for ftp_user from 185.143.223.15
Apr 05 02:43:43,db-server-02,pure-ftpd,5156,Failed password for backup from 185.143.223.15
Apr 05 02:43:58,db-server-02,vsftpd,7214,Failed password for web_upload from 185.143.223.15
Apr 05 02:44:02,db-server-02,pure-ftpd,5993,Failed password for backup from 185.143.223.15
Apr 05 02:44:03,db-server-02,proftpd,6445,Failed password for web_upload from 185.143.223.15
Apr 05 02:44:10,db-server-02,vsftpd,7560,Failed password for web_upload from 185.143.223.15
Apr 05 02:44:23,db-server-02,vsftpd,8358,Failed password for ftp_user from 185.143.223.15
Apr 05 02:44:24,db-server-02,proftpd,5269,Failed password for ftp_user from 185.143.223.15
Apr 05 02:44:24,db-server-02,proftpd,9175,Failed password for ftp_user from 185.143.223.15
Apr 05 02:44:32,db-server-02,vsftpd,5787,Failed password for ftp_user from 185.143.223.15
Apr 05 02:45:00,db-server-02,vsftpd,6615,Failed password for backup from 185.143.223.15
Apr 05 02:45:02,db-server-02,pure-ftpd,5439,Failed password for backup from 185.143.223.15
Apr 05 02:56:17,ip-10-50-30-100,sudo,4657,deploy : TTY=pts/1 ; COMMAND=/usr/bin/sudo -l
Apr 05 03:16:29,server-prod-01,service,1731,Started nginx service
Apr 05 03:30:31,db-server-02,cron,7966,Started Daily backup
Apr 05 03:32:34,db-server-02,sshd,8922,Failed password for test from 61.177.172.1 port 30784
Apr 05 03:32:37,db-server-02,sshd,8912,Failed password for user123 from 61.177.172.1 port 56812
Apr 05 03:32:40,db-server-02,sshd,8903,Invalid user guest from 61.177.172.1
Apr 05 03:32:40,db-server-02,sshd,8901,Invalid user admin from 61.177.172.1
Apr 05 03:32:41,db-server-02,sshd,8917,Failed password for root from 61.177.172.1 port 48808
Apr 05 03:32:43,db-server-02,sshd,8904,Invalid user test from 61.177.172.1
Apr 05 03:32:44,db-server-02,sshd,8902,Invalid user admin from 61.177.172.1
Apr 05 03:33:46,db-server-02,sshd,8908,Failed password for user123 from 61.177.172.1 port 53829
Apr 05 03:33:54,db-server-02,sshd,8914,Failed password for test from 61.177.172.1 port 36488
Apr 05 03:34:02,db-server-02,sshd,8920,Failed password for oracle from 61.177.172.1 port 39802
Apr 05 03:34:06,db-server-02,sshd,8911,Failed password for test from 61.177.172.1 port 59368
Apr 05 03:34:07,db-server-02,sshd,8909,Failed password for test from 61.177.172.1 port 49315
Apr 05 03:34:08,db-server-02,sshd,8905,Failed password for guest from 61.177.172.1 port 33610
Apr 05 03:34:43,db-server-02,sshd,8918,Failed password for oracle from 61.177.172.1 port 38315
Apr 05 03:34:45,db-server-02,sshd,8915,Failed password for guest from 61.177.172.1 port 44232
Apr 05 03:34:51,db-server-02,sshd,8916,Failed password for user123 from 61.177.172.1 port 36802
Apr 05 03:34:56,db-server-02,sshd,8906,Failed password for test from 61.177.172.1 port 38781
Apr 05 03:35:36,db-server-02,sshd,8921,Failed password for guest from 61.177.172.1 port 31604
Apr 05 03:36:01,db-server-02,sshd,8910,Failed password for guest from 61.177.172.1 port 42291
Apr 05 03:36:23,db-server-02,sshd,8913,Failed password for root from 61.177.172.1 port 44019
Apr 05 03:36:34,db-server-02,sshd,8919,Failed password for test from 61.177.172.1 port 32517
Apr 05 03:37:22,db-server-02,sshd,8907,Failed password for test from 61.177.172.1 port 33269
Apr 05 04:17:11,ip-10-77-20-248,systemd,8148,Started Log rotation
Apr 05 04:20:54,server-prod-01,sudo,6775,admin : TTY=pts/0 ; COMMAND=systemctl restart nginx
Apr 05 04:21:27,ip-10-77-20-248,systemd,2184,Started Log rotation
Apr 05 04:33:27,ip-10-77-20-248,systemd,4007,Started Log rotation
Apr 05 04:36:39,ip-10-50-30-100,sudo,6156,admin : TTY=pts/0 ; COMMAND=systemctl restart nginx
Apr 05 04:54:36,ip-10-50-30-100,sshd,1313,Failed password for backup from 172.16.0.25 port 46388
Apr 05 04:59:15,ip-10-50-30-100,sshd,4844,Accepted publickey for developer from 172.16.0.25
Apr 05 05:16:52,ip-10-50-30-100,service,4972,Started redis service
Apr 05 05:28:55,server-prod-01,sudo,2500,developer : TTY=pts/2 ; COMMAND=/usr/bin/sudo -l
Apr 05 05:32:29,ip-10-50-30-100,systemd,1888,Started Daily backup
Apr 05 05:37:41,ip-10-77-20-248,proftpd,8837,Anonymous login attempted from 61.177.172.1
Apr 05 05:37:48,ip-10-77-20-248,pure-ftpd,6978,Anonymous user from 61.177.172.1 executed: RETR /etc/passwd
Apr 05 05:44:49,ip-10-50-30-100,sudo,9343,backup : TTY=pts/0 ; COMMAND=cat /var/log/syslog
Apr 05 05:53:31,db-server-02,sudo,8960,developer : TTY=pts/1 ; COMMAND=git pull
Apr 05 05:58:00,server-prod-01,service,6874,Started cron service
Apr 05 05:58:18,ip-10-50-30-100,service,2854,Started redis service
Apr 05 05:59:36,server-prod-01,sudo,1469,admin : TTY=pts/0 ; COMMAND=git pull
Apr 05 05:59:52,server-prod-01,sshd,1478,Failed password for admin from 172.16.0.25 port 49407
Apr 05 06:05:42,server-prod-01,vsftpd,1956,"Connection from 10.0.0.50, user web_upload, command RETR file.txt"
Apr 05 06:20:09,db-server-02,systemd,3301,Started System maintenance
Apr 05 06:29:18,db-server-02,sudo,6224,backup : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l
Apr 05 06:38:41,ip-10-77-20-248,systemd,3662,Started Daily backup
Apr 05 06:49:22,ip-10-50-30-100,sshd,6707,Invalid user test from 185.143.223.15
Apr 05 06:49:23,ip-10-50-30-100,sshd,6706,Invalid user test from 185.143.223.15
Apr 05 06:49:23,ip-10-50-30-100,sshd,6703,Invalid user admin from 185.143.223.15
Apr 05 06:49:24,ip-10-50-30-100,sshd,6730,Failed password for admin from 185.143.223.15 port 35332
Apr 05 06:49:26,ip-10-50-30-100,sshd,6705,Invalid user admin from 185.143.223.15
